from,to,weight,from_name,to_name
IK_NBEADXWAAWCCDG-QDDWGVBQSA-N,IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,0.5714285714285714,SM (d18:1/18:1(9Z)),PC 40:5
IK_IPCSVZSSVZVIGE-UHFFFAOYSA-N,IK_OVBKVWSHXDCSTK-UHFFFAOYSA-N,0.5714285714285714,Palmitic acid,24-Hydroxytetracosanoic acid
IK_HTZINLFNXLXRBC-CQLBIITFSA-N,IK_JOSRDTUBGWFAGO-WZYYJWNZSA-N,0.5714285714285714,PC(P-16:0/0:0),SM d39:2
IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,IK_FOULCGVQZYQEQM-DNXGLLHMSA-N,0.5714285714285714,PC 40:4,SM(d16:1/24:1)
IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,IK_CGVOQSQIYSUXAT-PPLFXBRHSA-N,0.5714285714285714,PC 40:4,SM(d18:0/16:1(9Z))
IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,IK_ASTGQNDACGZVKX-WVILEFPPSA-N,0.5714285714285714,PC 40:4,SM d37:1
IK_NBEADXWAAWCCDG-QDDWGVBQSA-N,IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,0.5714285714285714,SM (d18:1/18:1(9Z)),PC 40:4
IK_POULHZVOKOAJMA-UHFFFAOYSA-N,IK_IWHLYPDWHHPVAA-UHFFFAOYSA-N,0.5714285714285714,lauric acid,6-Hydroxycaproic acid
IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,IK_XRIOEAXABJXXOB-CCZSOTCQSA-N,0.5714285714285714,PC 32:2,DG(14:1(9Z)/15:0/0:0)
IK_HUGUUANDTOCOMR-VYAVKELMSA-N,IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N,0.5714285714285714,"PC(20:3(5Z,8Z,11Z)/PGE1)",LysoPC(18:2)
IK_CTRDFKIWJJWXFI-AVKVGXGOSA-N,IK_HTZINLFNXLXRBC-CQLBIITFSA-N,0.5714285714285714,SM 25:2;2O/18:0,PC(P-16:0/0:0)
IK_KDXKERNSBIXSRK-UHFFFAOYSA-N,IK_XXEWFEBMSGLYBY-UHFFFAOYSA-N,0.5714285714285714,DL-Lysine,"Ne,Ne dimethyllysine"
IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,IK_CGVOQSQIYSUXAT-PPLFXBRHSA-N,0.5714285714285714,PC 40:5,SM(d18:0/16:1(9Z))
IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,IK_OOOUXEXASBCJCE-ZESVVUHVSA-N,0.5714285714285714,PC 40:4,SM d35:1
IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,IK_QONRXIIWERLIJA-CCZSOTCQSA-N,0.5714285714285714,PC 32:2,DG(15:0/14:1(9Z)/0:0)
IK_POULHZVOKOAJMA-UHFFFAOYSA-N,IK_UGAGPNKCDRTDHP-UHFFFAOYSA-N,0.5714285714285714,lauric acid,"l-dopa (3,4-dihydroxy-l-phenylalanine)"
IK_NJHKGJJIKOCCMZ-YMIVKDKMSA-N,IK_YBUXFQUGNPBZPS-YNBHEIDWSA-N,0.5714285714285714,PE(22:4/0:0),LPC 22:5.1
IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,IK_YUVPOZFUVRRVLD-FCQUAONHSA-N,0.5714285714285714,PC 34:4,SM 20:0;2O/21:1
IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,IK_FOULCGVQZYQEQM-DNXGLLHMSA-N,0.5714285714285714,PC 34:4,SM(d16:1/24:1)
IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,IK_ZEZUHTUTOUOANR-JCGOJSMZSA-N,0.5714285714285714,PC 34:4,SM 40:1;2O|SM 18:1;2O/22:0
IK_POULHZVOKOAJMA-UHFFFAOYSA-N,IK_YJCJVMMDTBEITC-UHFFFAOYSA-N,0.5714285714285714,lauric acid,10-Hydroxydecanoic acid
IK_CHQZBIVWDKADIA-GDWUOILNSA-N,IK_YDNKGFDKKRUKPY-TURZORIXSA-N,0.5714285714285714,N-Oleoyl Alanine,C16-Ceramide
IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,IK_CGVOQSQIYSUXAT-PPLFXBRHSA-N,0.5714285714285714,PC 34:4,SM(d18:0/16:1(9Z))
IK_IPCSVZSSVZVIGE-UHFFFAOYSA-N,IK_UGAGPNKCDRTDHP-UHFFFAOYSA-N,0.5714285714285714,Palmitic acid,"l-dopa (3,4-dihydroxy-l-phenylalanine)"
IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,IK_NBEADXWAAWCCDG-QDDWGVBQSA-N,0.5714285714285714,PC 40:4,SM (d18:1/18:1(9Z))
IK_QIQXTHQIDYTFRH-UHFFFAOYSA-N,IK_IWHLYPDWHHPVAA-UHFFFAOYSA-N,0.5714285714285714,Stearic acid,6-Hydroxycaproic acid
IK_KDXKERNSBIXSRK-RXMQYKEDSA-N,IK_XXEWFEBMSGLYBY-UHFFFAOYSA-N,0.5714285714285714,D-Lysine,"Ne,Ne dimethyllysine"
IK_KDXKERNSBIXSRK-UHFFFAOYNA-N,IK_XXEWFEBMSGLYBY-UHFFFAOYSA-N,0.5714285714285714,Lysine,"Ne,Ne dimethyllysine"
IK_HUGUUANDTOCOMR-VYAVKELMSA-N,IK_YYQVCMMXPIJVHY-ZOIJLGJPSA-N,0.5714285714285714,"PC(20:3(5Z,8Z,11Z)/PGE1)",LPC 20:2
IK_MDRFMTLYKHBJTF-NQYLGBTJSA-N,IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,0.5714285714285714,SM d38:2,PC 40:4
IK_VZCYOOQTPOCHFL-OWOJBTEDSA-N,IK_MHMUCYJKZUZMNJ-OWOJBTEDSA-N,0.5714285714285714,fumaric acid,Trans-3-Chloroacrylic acid
IK_RJTYSXVYCZAUHE-UHFFFAOYSA-N,IK_WGNAKZGUSRVWRH-UHFFFAOYSA-N,0.5714285714285714,4-hydroxybenzoic acid-4-O-sulphate,p-Cresol sulfate
IK_KJUNGQXFZYMUOH-FKWLWHCOSA-N,IK_QYTPGOPLNFESQC-NUTQULCTSA-N,0.5714285714285714,LPC 18:1.1,PE(P-16:0/0:0)
IK_LSUXCWJOIAWGOU-FTJOPAKQSA-N,IK_KJUNGQXFZYMUOH-FKWLWHCOSA-N,0.5714285714285714,"LysoPC(0:0/18:2(9Z,12Z))",LPC 18:1.1
IK_KJUNGQXFZYMUOH-FKWLWHCOSA-N,IK_LSUXCWJOIAWGOU-FTJOPAKQSA-N,0.5714285714285714,LPC 18:1.1,"LysoPC(0:0/18:2(9Z,12Z))"
IK_YDNKGFDKKRUKPY-TURZORIXSA-N,IK_CHQZBIVWDKADIA-GDWUOILNSA-N,0.5714285714285714,C16-Ceramide,N-Oleoyl Alanine
IK_CGVOQSQIYSUXAT-PPLFXBRHSA-N,IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,0.5714285714285714,SM(d18:0/16:1(9Z)),PC 40:4
IK_CWMPPVPFLSZGCY-SREVYHEPSA-N,IK_UWHZIFQPPBDJPM-BQYQJAHWSA-N,0.5714285714285714,2-Octenoic acid,Vaccenic acid
IK_YDNKGFDKKRUKPY-TURZORIXSA-N,IK_DFELABABMXOKTD-IYFIADHGSA-N,0.5714285714285714,C16-Ceramide,GlcCer(d18:1/20:0)
IK_POQRWMRXUOPCLD-AAAFHMTMSA-N,IK_YDNKGFDKKRUKPY-TURZORIXSA-N,0.5714285714285714,C24:0 glucosylceramide,C16-Ceramide
IK_QIQXTHQIDYTFRH-UHFFFAOYSA-N,IK_UGAGPNKCDRTDHP-UHFFFAOYSA-N,0.5714285714285714,Stearic acid,"l-dopa (3,4-dihydroxy-l-phenylalanine)"
IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,IK_MDRFMTLYKHBJTF-NQYLGBTJSA-N,0.5714285714285714,PC 40:5,SM d38:2
IK_OEVFKUKLCXTCSU-KOTKPJCWSA-N,IK_YDNKGFDKKRUKPY-TURZORIXSA-N,0.5714285714285714,HexCer 34:1;2O,C16-Ceramide
IK_MULVVBYNDZRKPA-XCZWIQLXSA-N,IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,0.5714285714285714,PC(P-16:0/2:0),LPC 20:1
IK_MULVVBYNDZRKPA-XCZWIQLXSA-N,IK_YAMUFBLWGFFICM-PTGWMXDISA-N,0.5714285714285714,PC(P-16:0/2:0),LPC 18:1
IK_MULVVBYNDZRKPA-XCZWIQLXSA-N,IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,0.5714285714285714,PC(P-16:0/2:0),LPC 16:1
IK_YDNKGFDKKRUKPY-TURZORIXSA-N,IK_OEVFKUKLCXTCSU-KOTKPJCWSA-N,0.5714285714285714,C16-Ceramide,HexCer 34:1;2O
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_CCNIABLYZAMGDC-UHFFFAOYSA-N,0.5714285714285714,LPC 20:1,SM 40:0;3O
IK_ZDHCZVWCTKTBRY-UHFFFAOYSA-N,IK_WWZKQHOCKIZLMA-UHFFFAOYSA-N,0.5714285714285714,12-Hydroxydodecanoic acid,Caprylic acid
IK_KJUNGQXFZYMUOH-FKWLWHCOSA-N,IK_KACDZDULGKPXHT-HIVNOOBXSA-N,0.5714285714285714,LPC 18:1.1,PE(P-18:0/0:0)
IK_MDRFMTLYKHBJTF-NQYLGBTJSA-N,IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,0.5714285714285714,SM d38:2,PC 34:4
IK_CGVOQSQIYSUXAT-PPLFXBRHSA-N,IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,0.5714285714285714,SM(d18:0/16:1(9Z)),PC 40:5
IK_QIQXTHQIDYTFRH-UHFFFAOYSA-N,IK_OVBKVWSHXDCSTK-UHFFFAOYSA-N,0.5714285714285714,Stearic acid,24-Hydroxytetracosanoic acid
IK_YBUXFQUGNPBZPS-YNBHEIDWSA-N,IK_QJHRNPQXCMXOOH-XBJNFHHOSA-N,0.5714285714285714,LPC 22:5.1,PE(20:2/0:0)
IK_ZIYVHBGGAOATLY-UHFFFAOYSA-N,IK_JVTAAEKCZFNVCJ-UWTATZPHSA-N,0.5714285714285714,Methylmalonic Acid,D-Lactic acid
IK_MDRFMTLYKHBJTF-NQYLGBTJSA-N,IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,0.5714285714285714,SM d38:2,PC 40:5
IK_UWHZIFQPPBDJPM-BQYQJAHWSA-N,IK_WRADPCFZZWXOTI-BMRADRMJSA-N,0.5714285714285714,Vaccenic acid,(9E)-10-nitrooctadecenoic Acid
IK_ZIYVHBGGAOATLY-UHFFFAOYSA-N,IK_JVTAAEKCZFNVCJ-UHFFFAOYSA-N,0.5714285714285714,Methylmalonic Acid,Lactic acid
IK_IPCSVZSSVZVIGE-UHFFFAOYSA-N,IK_IWHLYPDWHHPVAA-UHFFFAOYSA-N,0.5714285714285714,Palmitic acid,6-Hydroxycaproic acid
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_MULVVBYNDZRKPA-XCZWIQLXSA-N,0.5714285714285714,LPC 16:1,PC(P-16:0/2:0)
IK_POULHZVOKOAJMA-UHFFFAOYSA-N,IK_ZDHCZVWCTKTBRY-UHFFFAOYSA-N,0.5714285714285714,lauric acid,12-Hydroxydodecanoic acid
IK_YBUXFQUGNPBZPS-YNBHEIDWSA-N,IK_YBDFPZJQBYCWBA-WMTBOZPISA-N,0.5714285714285714,LPC 22:5.1,PE(20:3/0:0)
IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,IK_ASTGQNDACGZVKX-WVILEFPPSA-N,0.5714285714285714,PC 34:4,SM d37:1
IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,IK_ASTGQNDACGZVKX-WVILEFPPSA-N,0.5714285714285714,PC 40:5,SM d37:1
IK_FERIUCNNQQJTOY-UHFFFAOYSA-N,IK_KDYFGRWQOYBRFD-UHFFFAOYSA-N,0.5714285714285714,Butyric acid,Succinic acid
IK_ZEZUHTUTOUOANR-JCGOJSMZSA-N,IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,0.5714285714285714,SM 40:1;2O|SM 18:1;2O/22:0,PC 34:4
IK_UCMIRNVEIXFBKS-UHFFFAOYSA-N,IK_KDYFGRWQOYBRFD-UHFFFAOYSA-N,0.5714285714285714,Beta-alanine,Succinic acid
IK_HTZINLFNXLXRBC-CQLBIITFSA-N,IK_CTRDFKIWJJWXFI-AVKVGXGOSA-N,0.5714285714285714,PC(P-16:0/0:0),SM 25:2;2O/18:0
IK_ZEZUHTUTOUOANR-JCGOJSMZSA-N,IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,0.5714285714285714,SM 40:1;2O|SM 18:1;2O/22:0,PC 40:5
IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,IK_ZTZQZGHJLWFLFQ-VZBWJDOASA-N,0.5694444444444444,PC 40:4,"PE(P-18:0/20:4(8Z,11Z,14Z,17Z))"
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_XVIHASZHSRQYCV-YWYYGOADSA-N,0.5694444444444444,LPC 16:1,"PC(15:0/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4))"
IK_XVIHASZHSRQYCV-YWYYGOADSA-N,IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,0.5694444444444444,"PC(15:0/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4))",LPC 20:1
IK_ZTZQZGHJLWFLFQ-VZBWJDOASA-N,IK_FHUAYOMRHXZKHT-JUGJLYODSA-N,0.5694444444444444,"PE(P-18:0/20:4(8Z,11Z,14Z,17Z))",PC 40:4
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_XVIHASZHSRQYCV-YWYYGOADSA-N,0.5694444444444444,LPC 18:1,"PC(15:0/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4))"
IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,IK_ZTZQZGHJLWFLFQ-VZBWJDOASA-N,0.5694444444444444,PC 40:5,"PE(P-18:0/20:4(8Z,11Z,14Z,17Z))"
IK_XVIHASZHSRQYCV-YWYYGOADSA-N,IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,0.5694444444444444,"PC(15:0/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4))",LPC 16:1
IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,IK_ZTZQZGHJLWFLFQ-VZBWJDOASA-N,0.5694444444444444,PC 34:4,"PE(P-18:0/20:4(8Z,11Z,14Z,17Z))"
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_XVIHASZHSRQYCV-YWYYGOADSA-N,0.5694444444444444,LPC 20:1,"PC(15:0/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4))"
IK_ZTZQZGHJLWFLFQ-VZBWJDOASA-N,IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N,0.5694444444444444,"PE(P-18:0/20:4(8Z,11Z,14Z,17Z))",PC 40:5
IK_ZTZQZGHJLWFLFQ-VZBWJDOASA-N,IK_YWDDIWXKFJEMKF-JTZVLWBESA-N,0.5694444444444444,"PE(P-18:0/20:4(8Z,11Z,14Z,17Z))",PC 34:4
IK_XVIHASZHSRQYCV-YWYYGOADSA-N,IK_YAMUFBLWGFFICM-PTGWMXDISA-N,0.5694444444444444,"PC(15:0/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4))",LPC 18:1
IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,IK_WDNOQSUMHJTAOV-RAUWIWGKSA-N,0.5692307692307692,LPC 15:0,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))"
IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,IK_WDNOQSUMHJTAOV-RAUWIWGKSA-N,0.5692307692307692,LPC 17:0,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))"
IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,IK_UJFZXWOEMYBQAZ-FBJUMJHFSA-N,0.5692307692307692,PC 32:2,"PS(18:1(11Z)/18:2(9Z,12Z))"
IK_KJUNGQXFZYMUOH-FKWLWHCOSA-N,IK_HKPROAQUMPEHJM-GJLVVWLQSA-N,0.5692307692307692,LPC 18:1.1,SM 43:2;2O
IK_WDNOQSUMHJTAOV-RAUWIWGKSA-N,IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,0.5692307692307692,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))",LPC 14:0
IK_KJUNGQXFZYMUOH-FKWLWHCOSA-N,IK_PHOSLXGWIIWDIE-IUFKAHDJSA-N,0.5692307692307692,LPC 18:1.1,SM 20:0;2O/18:2
IK_WDNOQSUMHJTAOV-RAUWIWGKSA-N,IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,0.5692307692307692,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))",PC(17:0/0:0)
IK_WDNOQSUMHJTAOV-RAUWIWGKSA-N,IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,0.5692307692307692,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))",LPC 17:0
IK_HKPROAQUMPEHJM-GJLVVWLQSA-N,IK_KJUNGQXFZYMUOH-FKWLWHCOSA-N,0.5692307692307692,SM 43:2;2O,LPC 18:1.1
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_WDNOQSUMHJTAOV-RAUWIWGKSA-N,0.5692307692307692,PC(17:0/0:0),"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))"
IK_WDNOQSUMHJTAOV-RAUWIWGKSA-N,IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,0.5692307692307692,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))",LPC 15:0
IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,IK_WDNOQSUMHJTAOV-RAUWIWGKSA-N,0.5692307692307692,LPC 14:0,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))"
IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,IK_HOUYEUYYRCGVGJ-WDTHWMLCSA-N,0.5692307692307692,PC 32:2,PS 18:0_22:3
IK_PHOSLXGWIIWDIE-IUFKAHDJSA-N,IK_KJUNGQXFZYMUOH-FKWLWHCOSA-N,0.5692307692307692,SM 20:0;2O/18:2,LPC 18:1.1
IK_UJFZXWOEMYBQAZ-FBJUMJHFSA-N,IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,0.5692307692307692,"PS(18:1(11Z)/18:2(9Z,12Z))",PC 32:2
IK_HOUYEUYYRCGVGJ-WDTHWMLCSA-N,IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,0.5692307692307692,PS 18:0_22:3,PC 32:2
IK_JNDFGLPQDFBGLR-KMCBPMHZSA-N,IK_JTMOPWCKHAGCNW-UHFFFAOYSA-N,0.5686274509803921,FFAD 22:1,Cer-NP t40:0
IK_JTMOPWCKHAGCNW-UHFFFAOYSA-N,IK_JNDFGLPQDFBGLR-KMCBPMHZSA-N,0.5686274509803921,Cer-NP t40:0,FFAD 22:1
IK_UHDGCWIWMRVCDJ-XVFCMESISA-N,IK_JFIWEPHGRUDAJN-DYUFWOLASA-N,0.5686274509803921,melatonin,3'-C-Ethynylcytidine
IK_JFIWEPHGRUDAJN-DYUFWOLASA-N,IK_UHDGCWIWMRVCDJ-XVFCMESISA-N,0.5686274509803921,3'-C-Ethynylcytidine,melatonin
IK_YRKLGWOHYXIKSF-LBPRGKRZSA-N,IK_GOLXRNDWAUTYKT-UHFFFAOYSA-N,0.5681818181818182,Indole-3-Acetyl-L-Glutamic Acid,3-Indolepropionic acid
IK_XZYNWDWRUDTDCH-UHFFFAOYSA-N,IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,0.5681818181818182,Heptanoylcholine,LPC 15:0
IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,IK_XZYNWDWRUDTDCH-UHFFFAOYSA-N,0.5681818181818182,LPC 14:0,Heptanoylcholine
IK_XZYNWDWRUDTDCH-UHFFFAOYSA-N,IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,0.5681818181818182,Heptanoylcholine,PC(17:0/0:0)
IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N,IK_XZYNWDWRUDTDCH-UHFFFAOYSA-N,0.5681818181818182,LPC 15:0,Heptanoylcholine
IK_XZYNWDWRUDTDCH-UHFFFAOYSA-N,IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N,0.5681818181818182,Heptanoylcholine,LPC 14:0
IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,IK_XZYNWDWRUDTDCH-UHFFFAOYSA-N,0.5681818181818182,LPC 17:0,Heptanoylcholine
IK_GOLXRNDWAUTYKT-UHFFFAOYSA-N,IK_YRKLGWOHYXIKSF-LBPRGKRZSA-N,0.5681818181818182,3-Indolepropionic acid,Indole-3-Acetyl-L-Glutamic Acid
IK_SRRQPVVYXBTRQK-XMMPIXPASA-N,IK_XZYNWDWRUDTDCH-UHFFFAOYSA-N,0.5681818181818182,PC(17:0/0:0),Heptanoylcholine
IK_XZYNWDWRUDTDCH-UHFFFAOYSA-N,IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N,0.5681818181818182,Heptanoylcholine,LPC 17:0
IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,IK_QSBYPNXLFMSGKH-HJWRWDBZSA-N,0.5675675675675675,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid",9Z-Heptadecenoic acid
IK_BITHHVVYSMSWAG-KTKRTIGZSA-N,IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,0.5675675675675675,FFAD 20:1,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid"
IK_YAMUFBLWGFFICM-PTGWMXDISA-N,IK_MMBIABUYJUHFAK-XRYCYFGJSA-N,0.5675675675675675,LPC 18:1,"PC(22:6(4Z,7Z,10Z,13E,15E,19Z)-OH(17)/18:3(9Z,12Z,15Z))"
IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,IK_DPUOLQHDNGRHBS-MDZDMXLPSA-N,0.5675675675675675,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid",Brassidic acid
IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,IK_BITHHVVYSMSWAG-KTKRTIGZSA-N,0.5675675675675675,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid",FFAD 20:1
IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,IK_SECPZKHBENQXJG-FPLPWBNLSA-N,0.5675675675675675,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid",Palmitoleic acid
IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,IK_NNNVXFKZMRGJPM-KHPPLWFESA-N,0.5675675675675675,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid",Sapienic acid
IK_DPUOLQHDNGRHBS-MDZDMXLPSA-N,IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,0.5675675675675675,Brassidic acid,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid"
IK_QSBYPNXLFMSGKH-HJWRWDBZSA-N,IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,0.5675675675675675,9Z-Heptadecenoic acid,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid"
IK_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,0.5675675675675675,Oleic acid,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid"
IK_RFAKHEWADWLSJX-ZIQRGBBDSA-N,IK_UWHZIFQPPBDJPM-BQYQJAHWSA-N,0.5675675675675675,"12R-hydroxy-5Z,8Z,12Z-eicosatrienoic acid",Vaccenic acid
IK_UWHZIFQPPBDJPM-FPLPWBNLSA-N,IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,0.5675675675675675,Cis-Vaccenic acid,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid"
IK_SECPZKHBENQXJG-FPLPWBNLSA-N,IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,0.5675675675675675,Palmitoleic acid,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid"
IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,IK_MMBIABUYJUHFAK-XRYCYFGJSA-N,0.5675675675675675,LPC 20:1,"PC(22:6(4Z,7Z,10Z,13E,15E,19Z)-OH(17)/18:3(9Z,12Z,15Z))"
IK_UWHZIFQPPBDJPM-BQYQJAHWSA-N,IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,0.5675675675675675,Vaccenic acid,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid"
IK_MMBIABUYJUHFAK-XRYCYFGJSA-N,IK_YYSFWGQAKJTHRE-MEOKJUQFSA-N,0.5675675675675675,"PC(22:6(4Z,7Z,10Z,13E,15E,19Z)-OH(17)/18:3(9Z,12Z,15Z))",LPC 20:1
IK_UWHZIFQPPBDJPM-BQYQJAHWSA-N,IK_RFAKHEWADWLSJX-ZIQRGBBDSA-N,0.5675675675675675,Vaccenic acid,"12R-hydroxy-5Z,8Z,12Z-eicosatrienoic acid"
IK_MMBIABUYJUHFAK-XRYCYFGJSA-N,IK_YAMUFBLWGFFICM-PTGWMXDISA-N,0.5675675675675675,"PC(22:6(4Z,7Z,10Z,13E,15E,19Z)-OH(17)/18:3(9Z,12Z,15Z))",LPC 18:1
IK_MMBIABUYJUHFAK-XRYCYFGJSA-N,IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,0.5675675675675675,"PC(22:6(4Z,7Z,10Z,13E,15E,19Z)-OH(17)/18:3(9Z,12Z,15Z))",LPC 16:1
IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N,IK_MMBIABUYJUHFAK-XRYCYFGJSA-N,0.5675675675675675,LPC 16:1,"PC(22:6(4Z,7Z,10Z,13E,15E,19Z)-OH(17)/18:3(9Z,12Z,15Z))"
IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,IK_ZQPPMHVWECSIRJ-KTKRTIGZSA-N,0.5675675675675675,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid",Oleic acid
IK_NNNVXFKZMRGJPM-KHPPLWFESA-N,IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,0.5675675675675675,Sapienic acid,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid"
IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,IK_UWHZIFQPPBDJPM-FPLPWBNLSA-N,0.5675675675675675,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid",Cis-Vaccenic acid
IK_GFNYAPAJUNPMGH-QNEBEIHSSA-N,IK_UWHZIFQPPBDJPM-BQYQJAHWSA-N,0.5675675675675675,"5,6-dihydroxy-8Z,11Z,14Z-eicosatrienoic acid",Vaccenic acid
IK_GPWHCUUIQMGELX-VHQDNGOZSA-N,IK_AJTJVNKPLZTLHV-RJJHQZCFSA-N,0.5671875168719868,PC 32:2,"PE(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
IK_ZEZUHTUTOUOANR-JCGOJSMZSA-N,IK_GOMVPVRDBLLHQC-VEJNOCSESA-N,0.5671875168719868,SM 40:1;2O|SM 18:1;2O/22:0,LPC 20:4
