MDS1,MDS2,entity_id,canonical_metabolite,study_id,matrix_clean,mode_clean,phase_clean
-0.1148385625352728,2.38434744799376,UNKNOWN_ROW__24167579__unknown_99,unknown_99,24167579,serum,Positive,Reverse phase/C18
-0.4189050682597486,-0.06107037904348318,IK_GUZRMGFLLJQHCW-UHFFFAOYSA-N,Hydroxyprolyl-Asparagine,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.06983177964051689,-0.5173096386122779,IK_DTUQWGWMVIHBKE-UHFFFAOYSA-N,Phenylacetaldehyde,24167579,serum,Positive,Reverse phase/C18
0.0038657030829309515,-0.3923866915743568,IK_LCTONWCANYUPML-UHFFFAOYSA-N,Pyruvic Acid,ST001814,plasma,Positive,GC-MS
-0.01694527882053369,-0.08737701667099611,IK_BIEOSECQPGGZMF-WMPRHZDHSA-N,LPC 22:5,37755270,serum,Not reported,Reverse phase/C18
0.06312981432050453,-0.013610590718735343,IK_GKGOLPMYJJXRGD-UHFFFAOYSA-N,"2-Methyl-4-propyl-1,3-oxathiane",MTBLS11904,plasma,Negative,Reverse phase/C18
0.18387933182068505,0.03375969132297917,IK_FSBLXTAIINGBJY-YBEGLDIGSA-N,Involucrin,MTBLS11904,plasma,Positive,Reverse phase/C18
0.24627331999751462,-0.42786846011355684,IK_YALFFHSIVPCNLF-QPSCCSFWSA-N,Cyperolone,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.08440277786537584,4.701596414731056,IK_UMMADZJLZAPZAW-XOWPVRJPSA-N,Carboprost Tromethamine,ST003159,serum,Negative,Reverse phase/C18
0.2395446512207987,-0.40538757248792756,IK_AFENDNXGAFYKQO-UHFFFAOYSA-N,2-hydroxybutyric acid,38720721,serum,Not reported,Reverse phase/C18
-0.09177847602920508,-0.6088838395300036,IK_NBIIXXVUZAFLBC-UHFFFAOYSA-K,Phosphate,33485385,plasma,Positive,LC-MS/unspecified
-0.07194282811102609,-0.4277085363201416,IK_OECTYKWYRCHAKR-UHFFFAOYSA-N,4-Vinylcyclohexene dioxide,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.37551461129100766,-0.37710986566980115,IK_NZXKDOXHBHYTKP-UHFFFAOYSA-N,Methohexital,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.08803753958350127,0.10151848555567951,IK_NWGKJDSIEKMTRX-MDZDMXLPSA-N,Arlacel,MTBLS11904,plasma,Negative,Reverse phase/C18
2.2020909350140556,-0.9992831197515382,IK_CKHWEVXPLJBEOZ-VQVTYTSYSA-N,Thr-Val,38720721,serum,Not reported,Reverse phase/C18
0.5691120386893694,0.04237536455122516,IK_OVBOQVAIYMSUDT-HRYGCDPOSA-N,"All-trans-13,14-dihydroretinol",MTBLS11904,plasma,Positive,Reverse phase/C18
0.17636664023306292,0.1062207589292965,IK_HXHZGHRLVRFQDR-HZJYTTRNSA-N,Goshuyic acid,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.13063687485462053,2.35904715526319,UNKNOWN_ROW__24167579__unknown_133,unknown_133,24167579,serum,Positive,Reverse phase/C18
0.43598733997462774,-0.090717365781368145,IK_RZTRGWJVDVMYLZ-KBNCVMCFSA-N,Glucose aspartate,MTBLS11904,plasma,Positive,Reverse phase/C18
1.2018338330907263,-0.7161033162340066,IK_OEWWEABZDCFLPH-UHFFFAOYSA-N,Diethyloxalpropionate,38720721,serum,Not reported,Reverse phase/C18
-0.0677418454621819,-0.7212656102822775,IK_QVWAEZJXDYOKEH-UHFFFAOYSA-N,3-(3-Hydroxyphenyl)propionic acid,35829770,plasma,Negative,Reverse phase/C18
0.13085181602208915,-0.08262818169305,IK_VKENMLSUUVOQLD-VQVTYTSYSA-N,Gamma-Glutamylhydroxyproline,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.07861695033868149,-0.5606258135289687,IK_XBDQKXXYIPTUBI-UHFFFAOYSA-N,Propionic Acid,MTBLS11904,plasma,Negative,Reverse phase/C18
1.2786822170199337,-0.43096015922021774,IK_AXQACEQYCPKDMV-RZAWKFBISA-N,Naldemedine,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.6261336686980314,-1.0122390827613548,IK_PTJWIQPHWPFNBW-GBNDHIKLSA-N,Pseudouridine,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.36750455037476043,-0.5138856843317825,IK_FWQWYTQHEPIGFR-XFENYREESA-N,Glucose lactate pyruvate,MTBLS11904,plasma,Negative,Reverse phase/C18
0.46583260305451685,-0.3374975850132278,IK_OUEUPCHAIFZTKH-LSWZYRHBSA-N,GPEtn(14:0/22:2),MTBLS11904,plasma,Positive,Reverse phase/C18
-0.03428331398904176,-0.0010837572408251386,IK_HEGSGKPQLMEBJL-RKQHYHRCSA-N,B-Octylglucoside,MTBLS11904,plasma,Negative,Reverse phase/C18
