"from","to","weight"
"IK_AGPKZVBTJJNPAG-AKGZTFGVSA-N","IK_AGPKZVBTJJNPAG-CRCLSJGQSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-AKGZTFGVSA-N","IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-AKGZTFGVSA-N","IK_AGPKZVBTJJNPAG-UHNVWZDZSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-AKGZTFGVSA-N","IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-AKGZTFGVSA-N","IK_BHNHHSOHWZKFOX-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-AKGZTFGVSA-N","IK_CVSVTCORWBXHQV-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-AKGZTFGVSA-N","IK_DIVQKHQLANKJQO-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-AKGZTFGVSA-N","IK_GLUJNGJDHCTUJY-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-AKGZTFGVSA-N","IK_KMXXSJLYVJEBHI-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-AKGZTFGVSA-N","IK_PMMYEEVYMWASQN-DMTCNVIQSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-AKGZTFGVSA-N","IK_ROHFNLRQFUQHCH-UHFFFAOYNA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-AKGZTFGVSA-N","UNKNOWN_ROW__35829770__unknown_330",0.00444444444444444
"IK_AGPKZVBTJJNPAG-AKGZTFGVSA-N","UNKNOWN_ROW__35829770__unknown_334",0.00444444444444444
"IK_AGPKZVBTJJNPAG-AKGZTFGVSA-N","UNKNOWN_ROW__35829770__unknown_372",0.00444444444444444
"IK_AGPKZVBTJJNPAG-CRCLSJGQSA-N","IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-CRCLSJGQSA-N","IK_AGPKZVBTJJNPAG-UHNVWZDZSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-CRCLSJGQSA-N","IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-CRCLSJGQSA-N","IK_BHNHHSOHWZKFOX-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-CRCLSJGQSA-N","IK_CVSVTCORWBXHQV-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-CRCLSJGQSA-N","IK_DIVQKHQLANKJQO-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-CRCLSJGQSA-N","IK_GLUJNGJDHCTUJY-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-CRCLSJGQSA-N","IK_KMXXSJLYVJEBHI-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-CRCLSJGQSA-N","IK_PMMYEEVYMWASQN-DMTCNVIQSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-CRCLSJGQSA-N","IK_ROHFNLRQFUQHCH-UHFFFAOYNA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-CRCLSJGQSA-N","UNKNOWN_ROW__35829770__unknown_330",0.00444444444444444
"IK_AGPKZVBTJJNPAG-CRCLSJGQSA-N","UNKNOWN_ROW__35829770__unknown_334",0.00444444444444444
"IK_AGPKZVBTJJNPAG-CRCLSJGQSA-N","UNKNOWN_ROW__35829770__unknown_372",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N","IK_AGPKZVBTJJNPAG-UHNVWZDZSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N","IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N","IK_BHNHHSOHWZKFOX-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N","IK_CVSVTCORWBXHQV-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N","IK_DIVQKHQLANKJQO-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N","IK_GLUJNGJDHCTUJY-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N","IK_KMXXSJLYVJEBHI-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N","IK_PMMYEEVYMWASQN-DMTCNVIQSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N","IK_ROHFNLRQFUQHCH-UHFFFAOYNA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N","UNKNOWN_ROW__35829770__unknown_330",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N","UNKNOWN_ROW__35829770__unknown_334",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N","UNKNOWN_ROW__35829770__unknown_372",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHFFFAOYSA-N","IK_CTYRPMDGLDAWRQ-UHFFFAOYSA-N",0.00591715976331361
"IK_AGPKZVBTJJNPAG-UHFFFAOYSA-N","IK_DLDJFQGPPSQZKI-UHFFFAOYSA-N",0.00591715976331361
"IK_AGPKZVBTJJNPAG-UHFFFAOYSA-N","IK_GTZCVFVGUGFEME-IWQZZHSRSA-N",0.00591715976331361
"IK_AGPKZVBTJJNPAG-UHFFFAOYSA-N","IK_KKSDGJDHHZEWEP-SNAWJCMRSA-N",0.00591715976331361
"IK_AGPKZVBTJJNPAG-UHFFFAOYSA-N","IK_OHYPPUOVSUINHM-UHFFFAOYSA-N",0.00591715976331361
"IK_AGPKZVBTJJNPAG-UHFFFAOYSA-N","IK_PMOWTIHVNWZYFI-AATRIKPKSA-N",0.00591715976331361
"IK_AGPKZVBTJJNPAG-UHFFFAOYSA-N","IK_SLXKOJJOQWFEFD-UHFFFAOYSA-N",0.00591715976331361
"IK_AGPKZVBTJJNPAG-UHFFFAOYSA-N","IK_TYFQFVWCELRYAO-UHFFFAOYSA-N",0.00591715976331361
"IK_AGPKZVBTJJNPAG-UHFFFAOYSA-N","IK_VSMOENVRRABVKN-QMMMGPOBSA-N",0.00591715976331361
"IK_AGPKZVBTJJNPAG-UHFFFAOYSA-N","IK_WKOLLVMJNQIZCI-UHFFFAOYSA-N",0.00591715976331361
"IK_AGPKZVBTJJNPAG-UHFFFAOYSA-N","IK_XBUXARJOYUQNTC-UHFFFAOYNA-N",0.00591715976331361
"IK_AGPKZVBTJJNPAG-UHFFFAOYSA-N","IK_YVWPKMWQKWFMBB-UHFFFAOYSA-N",0.00591715976331361
"IK_AGPKZVBTJJNPAG-UHNVWZDZSA-N","IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHNVWZDZSA-N","IK_BHNHHSOHWZKFOX-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHNVWZDZSA-N","IK_CVSVTCORWBXHQV-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHNVWZDZSA-N","IK_DIVQKHQLANKJQO-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHNVWZDZSA-N","IK_GLUJNGJDHCTUJY-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHNVWZDZSA-N","IK_KMXXSJLYVJEBHI-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHNVWZDZSA-N","IK_PMMYEEVYMWASQN-DMTCNVIQSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHNVWZDZSA-N","IK_ROHFNLRQFUQHCH-UHFFFAOYNA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHNVWZDZSA-N","UNKNOWN_ROW__35829770__unknown_330",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHNVWZDZSA-N","UNKNOWN_ROW__35829770__unknown_334",0.00444444444444444
"IK_AGPKZVBTJJNPAG-UHNVWZDZSA-N","UNKNOWN_ROW__35829770__unknown_372",0.00444444444444444
"IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N","IK_BHNHHSOHWZKFOX-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N","IK_CVSVTCORWBXHQV-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N","IK_DIVQKHQLANKJQO-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N","IK_GLUJNGJDHCTUJY-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N","IK_KMXXSJLYVJEBHI-UHFFFAOYSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N","IK_PMMYEEVYMWASQN-DMTCNVIQSA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N","IK_ROHFNLRQFUQHCH-UHFFFAOYNA-N",0.00444444444444444
"IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N","UNKNOWN_ROW__35829770__unknown_330",0.00444444444444444
"IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N","UNKNOWN_ROW__35829770__unknown_334",0.00444444444444444
"IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N","UNKNOWN_ROW__35829770__unknown_372",0.00444444444444444
"IK_AGSPXMVUFBBBMO-UHFFFAOYSA-N","IK_PVNIIMVLHYAWGP-UHFFFAOYSA-N",0.0277777777777778
"IK_AGSPXMVUFBBBMO-UHFFFAOYSA-N","IK_TYEYBOSBBBHJIV-UHFFFAOYSA-N",0.0277777777777778
"IK_AGSPXMVUFBBBMO-UHFFFAOYSA-N","IK_VKYKSIONXSXAKP-UHFFFAOYSA-N",0.0277777777777778
"IK_AGSPXMVUFBBBMO-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_14",0.0277777777777778
"IK_AGSPXMVUFBBBMO-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_15",0.0277777777777778
"IK_AGVRWBBFKKEVAX-QIEOIKHQSA-N","IK_HZACOPMRVHUEFI-ISIOAQNYSA-N",0.0277777777777778
"IK_AGVRWBBFKKEVAX-QIEOIKHQSA-N","IK_MXAFDFDAIFZFET-QIEOIKHQSA-N",0.0277777777777778
"IK_AGVRWBBFKKEVAX-QIEOIKHQSA-N","IK_UARHXHPRJDJCKE-QECOYPFHSA-N",0.0277777777777778
"IK_AGVRWBBFKKEVAX-QIEOIKHQSA-N","IK_ZNOLGFHPUIJIMJ-UHFFFAOYSA-N",0.0277777777777778
"IK_AGVRWBBFKKEVAX-QIEOIKHQSA-N","UNKNOWN_ROW__24167579__unknown_80",0.0277777777777778
"IK_AHANXAKGNAKFSK-PDBXOOCHSA-N","IK_OZOMQRBLCMDCEG-VIZOYTHASA-N",0.0625
"IK_AHANXAKGNAKFSK-PDBXOOCHSA-N","IK_RZTRGWJVDVMYLZ-KBNCVMCFSA-N",0.0625
"IK_AHJCDQGRYVBQQZ-NSCUHMNNSA-N","IK_ALTAAUJNHYWOGS-UHFFFAOYSA-N",0.0204081632653061
"IK_AHJCDQGRYVBQQZ-NSCUHMNNSA-N","IK_BCPSFKBPHHBDAI-LURJTMIESA-N",0.0204081632653061
"IK_AHJCDQGRYVBQQZ-NSCUHMNNSA-N","IK_NPNUFJAVOOONJE-FLFDDASRSA-N",0.0204081632653061
"IK_AHJCDQGRYVBQQZ-NSCUHMNNSA-N","IK_ODBLHEXUDAPZAU-UHFFFAOYSA-N",0.0204081632653061
"IK_AHJCDQGRYVBQQZ-NSCUHMNNSA-N","IK_XJMMNTGIMDZPMU-UHFFFAOYSA-N",0.0204081632653061
"IK_AHJCDQGRYVBQQZ-NSCUHMNNSA-N","UNKNOWN_ROW__24167579__unknown_27",0.0204081632653061
"IK_AHLPHDHHMVZTML-SCSAIBSYSA-N","IK_ARBHXJXXVVHMET-UHFFFAOYSA-N",0.0277777777777778
"IK_AHLPHDHHMVZTML-SCSAIBSYSA-N","IK_JATNWMBUDXLMEO-UHFFFAOYSA-N",0.0277777777777778
"IK_AHLPHDHHMVZTML-SCSAIBSYSA-N","IK_LOAUVZALPPNFOQ-UHFFFAOYSA-N",0.0277777777777778
"IK_AHLPHDHHMVZTML-SCSAIBSYSA-N","IK_RHYWBMKYLKNBET-UHFFFAOYSA-N",0.0277777777777778
"IK_AHLPHDHHMVZTML-SCSAIBSYSA-N","IK_STKYPAFSDFAEPH-LURJTMIESA-N",0.0277777777777778
"IK_AHLPHDHHMVZTML-UHFFFAOYSA-N","IK_BELPJCDYWUCHKF-AATRIKPKSA-N",0.015625
"IK_AHLPHDHHMVZTML-UHFFFAOYSA-N","IK_BJEPYKJPYRNKOW-UHFFFAOYSA-N",0.015625
"IK_AHLPHDHHMVZTML-UHFFFAOYSA-N","IK_CKLJMWTZIZZHCS-REOHCLBHSA-N",0.015625
"IK_AHLPHDHHMVZTML-UHFFFAOYSA-N","IK_DCXYFEDJOCDNAF-REOHCLBHSA-N",0.015625
"IK_AHLPHDHHMVZTML-UHFFFAOYSA-N","IK_HEBKCHPVOIAQTA-QWWZWVQMSA-N",0.015625
"IK_AHLPHDHHMVZTML-UHFFFAOYSA-N","IK_MZOYMQRKTJRHGJ-UHFFFAOYSA-N",0.015625
"IK_AHLPHDHHMVZTML-UHFFFAOYSA-N","IK_PDWIQYODPROSQH-PYHARJCCSA-N",0.015625
"IK_AHTAWKLQNJKVCN-UHFFFAOYSA-N","IK_DYUGTPXLDJQBRB-UHFFFAOYSA-N",0.04
"IK_AHTAWKLQNJKVCN-UHFFFAOYSA-N","IK_NDAUXUAQIAJITI-UHFFFAOYSA-N",0.04
"IK_AHTAWKLQNJKVCN-UHFFFAOYSA-N","IK_NIDVTARKFBZMOT-PEBGCTIMSA-N",0.04
"IK_AHTAWKLQNJKVCN-UHFFFAOYSA-N","IK_OFRYBPCSEMMZHR-UHFFFAOYSA-N",0.04
"IK_AHWXJDWBIIDPKS-TZUVPVEASA-N","IK_DOVMKWVMZQLOPP-CRYQCFGISA-N",0.111111111111111
"IK_AHWXJDWBIIDPKS-TZUVPVEASA-N","IK_JHMWTEQGLBMSLG-DMHZMEFUSA-N",0.111111111111111
"IK_AIQDYKMWENWVQJ-QIUUJYRFSA-K","IK_CWWWTTYMUOYSQA-LLVKDONJSA-N",0.0277777777777778
"IK_AIQDYKMWENWVQJ-QIUUJYRFSA-K","IK_DCMKMHVTKFJMAU-HWKANZROSA-N",0.0277777777777778
"IK_AIQDYKMWENWVQJ-QIUUJYRFSA-K","IK_SRPXSILJHWNFMK-ZBEGNZNMSA-N",0.0277777777777778
"IK_AIQDYKMWENWVQJ-QIUUJYRFSA-K","IK_WRNKIDLXXXIELU-IEBWSBKVSA-N",0.0277777777777778
"IK_AJBBHZDIKZCZAI-UHFFFAOYSA-N","IK_DWRXFEITVBNRMK-JAGXHNFQSA-N",0.00826446280991736
"IK_AJBBHZDIKZCZAI-UHFFFAOYSA-N","IK_FBJYDOQUXQMQSS-TXUJEBAWSA-N",0.00826446280991736
"IK_AJBBHZDIKZCZAI-UHFFFAOYSA-N","IK_IKXILDNPCZPPRV-RFMGOVQKSA-N",0.00826446280991736
"IK_AJBBHZDIKZCZAI-UHFFFAOYSA-N","IK_LUINDDOUWHRIPW-UHFFFAOYSA-N",0.00826446280991736
"IK_AJBBHZDIKZCZAI-UHFFFAOYSA-N","IK_MQEBEBZYRKXMDL-UHFFFAOYSA-N",0.00826446280991736
"IK_AJBBHZDIKZCZAI-UHFFFAOYSA-N","IK_OMISYDASOKPVDK-UHFFFAOYSA-N",0.00826446280991736
"IK_AJBBHZDIKZCZAI-UHFFFAOYSA-N","IK_SZEOBSAZWJLOGY-VGMNWLOBSA-N",0.00826446280991736
"IK_AJBBHZDIKZCZAI-UHFFFAOYSA-N","IK_YRKLGWOHYXIKSF-LBPRGKRZSA-N",0.00826446280991736
"IK_AJBBHZDIKZCZAI-UHFFFAOYSA-N","IK_YUPCLHHTUNDMAN-UHFFFAOYSA-N",0.00826446280991736
"IK_AJBBHZDIKZCZAI-UHFFFAOYSA-N","IK_YZXBAPSDXZZRGB-DOFZRALJSA-N",0.00826446280991736
"IK_AJMZUFBKADIAKC-SKTOPKGQSA-N","IK_YMGXOQLWSYJFSD-FALRGZJFSA-N",0.111111111111111
"IK_AJMZUFBKADIAKC-SKTOPKGQSA-N","IK_YMIXNQVKVPYZHL-YWSRBNGNSA-N",0.111111111111111
"IK_AJOQSQHYDOFIOX-UHFFFAOYSA-N","IK_ISAVYTVYFVQUDY-UHFFFAOYSA-N",0.01
"IK_AJOQSQHYDOFIOX-UHFFFAOYSA-N","IK_MALNXHYEPCSPPU-UWVGGRQHSA-N",0.01
"IK_AJOQSQHYDOFIOX-UHFFFAOYSA-N","IK_OBSIPTVJSOCDLZ-UHFFFAOYSA-N",0.01
"IK_AJOQSQHYDOFIOX-UHFFFAOYSA-N","IK_RIJDKRLRDVBUHJ-UHFFFAOYSA-N",0.01
"IK_AJOQSQHYDOFIOX-UHFFFAOYSA-N","IK_RVEKLXYYCHAMDF-UTOQUPLUSA-N",0.01
"IK_AJOQSQHYDOFIOX-UHFFFAOYSA-N","IK_SNEIUMQYRCDYCH-LURJTMIESA-N",0.01
"IK_AJOQSQHYDOFIOX-UHFFFAOYSA-N","IK_SOECUQMRSRVZQQ-UHFFFAOYSA-N",0.01
"IK_AJOQSQHYDOFIOX-UHFFFAOYSA-N","IK_XMLFPUBZFSJWCN-UHFFFAOYSA-N",0.01
"IK_AJOQSQHYDOFIOX-UHFFFAOYSA-N","NO_INCHIKEY__16 carbon fatty acid",0.01
"IK_AJSDVNKVGFVAQU-PRJMDXOYSA-N","IK_AYSGOPOJGPEGSU-UHFFFAOYSA-N",0.04
"IK_AJSDVNKVGFVAQU-PRJMDXOYSA-N","IK_CHFOVLMTXSAFKC-UHFFFAOYSA-N",0.04
"IK_AJSDVNKVGFVAQU-PRJMDXOYSA-N","IK_KRBJOAIDSTYRMG-UHFFFAOYSA-N",0.04
"IK_AJSDVNKVGFVAQU-PRJMDXOYSA-N","IK_ODVPGHBKUZXZJN-PWWCDPQYSA-N",0.04
"IK_AJSJFDUIZFXAQY-UHFFFAOYSA-N","IK_AODPIQQILQLWGS-GXBDJPPSSA-N",0.00694444444444444
"IK_AJSJFDUIZFXAQY-UHFFFAOYSA-N","IK_GFRUPHOKLBPHTQ-UHFFFAOYSA-N",0.00694444444444444
"IK_AJSJFDUIZFXAQY-UHFFFAOYSA-N","IK_IEFQLTYCECVOLL-UHFFFAOYSA-N",0.00694444444444444
"IK_AJSJFDUIZFXAQY-UHFFFAOYSA-N","IK_OMFXVFTZEKFJBZ-HJTSIMOOSA-N",0.00694444444444444
"IK_AJSJFDUIZFXAQY-UHFFFAOYSA-N","IK_QNRRHYPPQFELSF-CNYIRLTGSA-N",0.00694444444444444
"IK_AJSJFDUIZFXAQY-UHFFFAOYSA-N","IK_SSBCZTXGVMMZOT-NBBHSKLNSA-N",0.00694444444444444
"IK_AJSJFDUIZFXAQY-UHFFFAOYSA-N","IK_UHQGCIIQUZBJAE-RRQVMCLOSA-N",0.00694444444444444
"IK_AJSJFDUIZFXAQY-UHFFFAOYSA-N","IK_UYXTWWCETRIEDR-UHFFFAOYSA-N",0.00694444444444444
"IK_AJSJFDUIZFXAQY-UHFFFAOYSA-N","IK_XUWLAGNFLUARAN-CHQNGUEUSA-N",0.00694444444444444
"IK_AJSJFDUIZFXAQY-UHFFFAOYSA-N","IK_ZIWNJZLXPXFNGN-GXTQQWMXSA-N",0.00694444444444444
"IK_AJSJFDUIZFXAQY-UHFFFAOYSA-N","UNKNOWN_ROW__35829770__unknown_207",0.00694444444444444
"IK_AJTJVNKPLZTLHV-RJJHQZCFSA-N","IK_MPWUZHVZZKSTPV-MADBQMNMSA-N",0.111111111111111
"IK_AJTJVNKPLZTLHV-RJJHQZCFSA-N","IK_ZETVJNVPEVTCFL-GUCXUNSNSA-N",0.111111111111111
"IK_AJWIFVNLXHFTFD-NSCUHMNNSA-N","IK_AKUJBENLRBOFTD-RPRRAYFGSA-N",0.0204081632653061
"IK_AJWIFVNLXHFTFD-NSCUHMNNSA-N","IK_FAYYTQMQTAKHRM-QDVPYJSNSA-N",0.0204081632653061
"IK_AJWIFVNLXHFTFD-NSCUHMNNSA-N","IK_XGRLSUFHELJJAB-KVVVOXFISA-M",0.0204081632653061
"IK_AJWIFVNLXHFTFD-NSCUHMNNSA-N","IK_XJZGNVBLVFOSKJ-XZULNKEGSA-N",0.0204081632653061
"IK_AJWIFVNLXHFTFD-NSCUHMNNSA-N","NO_INCHIKEY__lpa 0 018 1 9z lpa 18 1 9z 0 0 dhap 18 0 3",0.0204081632653061
"IK_AJWIFVNLXHFTFD-NSCUHMNNSA-N","UNKNOWN_ROW__24167579__unknown_127",0.0204081632653061
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_BBIXOODYWPFNDT-CIUDSAMLSA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_BDIAUFOIMFAIPU-KVJIRVJXSA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_BKASXWPLSXFART-YUMQZZPRSA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_BTSTZWOTLKSKHV-ODYTWBPASA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_CJCSPKMFHVPWAR-JTQLQIEISA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_CLVUFWXGNIFGNC-QTSLKERKSA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_GQMMRLBWXCGBEV-UHFFFAOYSA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_IXYVBZOSGGJWCW-UHFFFAOYSA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_QBSJMKIUCUGGNG-UHFFFAOYSA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_SZJNCZMRZAUNQT-UHFFFAOYNA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_UILPJVPSNHJFIK-UHFFFAOYSA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_WLRVSRJKZYZCJY-UHFFFAOYSA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_XBBDACCLCFWBSI-ZETCQYMHSA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_XVOHELPNOXGRBQ-NXAIOARDSA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","IK_YTPRLBGPGZHUPD-SSDOTTSWSA-N",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","NO_INCHIKEY__13 carbon fatty acid",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","UNKNOWN_ROW__35829770__unknown_317",0.00277008310249307
"IK_AKASWINDKIEEBO-ZJUUUORDSA-N","UNKNOWN_ROW__35829770__unknown_388",0.00277008310249307
"IK_AKUJBENLRBOFTD-RPRRAYFGSA-N","IK_FAYYTQMQTAKHRM-QDVPYJSNSA-N",0.0204081632653061
"IK_AKUJBENLRBOFTD-RPRRAYFGSA-N","IK_XGRLSUFHELJJAB-KVVVOXFISA-M",0.0204081632653061
"IK_AKUJBENLRBOFTD-RPRRAYFGSA-N","IK_XJZGNVBLVFOSKJ-XZULNKEGSA-N",0.0204081632653061
"IK_AKUJBENLRBOFTD-RPRRAYFGSA-N","NO_INCHIKEY__lpa 0 018 1 9z lpa 18 1 9z 0 0 dhap 18 0 3",0.0204081632653061
"IK_AKUJBENLRBOFTD-RPRRAYFGSA-N","UNKNOWN_ROW__24167579__unknown_127",0.0204081632653061
"IK_ALTAAUJNHYWOGS-UHFFFAOYSA-N","IK_BCPSFKBPHHBDAI-LURJTMIESA-N",0.0204081632653061
"IK_ALTAAUJNHYWOGS-UHFFFAOYSA-N","IK_NPNUFJAVOOONJE-FLFDDASRSA-N",0.0204081632653061
"IK_ALTAAUJNHYWOGS-UHFFFAOYSA-N","IK_ODBLHEXUDAPZAU-UHFFFAOYSA-N",0.0204081632653061
"IK_ALTAAUJNHYWOGS-UHFFFAOYSA-N","IK_XJMMNTGIMDZPMU-UHFFFAOYSA-N",0.0204081632653061
"IK_ALTAAUJNHYWOGS-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_27",0.0204081632653061
"IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N","IK_BSRRIWAAIBZEBQ-QSTBWJLLSA-N",0.00390625
"IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N","IK_FWWQKRXKHIRPJY-UHFFFAOYSA-N",0.00390625
"IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N","IK_JNBVGGPMMKHWRO-VIFPVBQESA-N",0.00390625
"IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N","IK_JUAPMRSLDANLAS-HOTGVXAUSA-N",0.00390625
"IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N","IK_KCEQGTJBAICOKH-UHFFFAOYSA-N",0.00390625
"IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N","IK_QHZLMUACJMDIAE-UHFFFAOYSA-N",0.00390625
"IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N","IK_QPHPUQJVKQXISS-UHFFFAOYSA-N",0.00390625
"IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N","IK_QSBYPNXLFMSGKH-HJWRWDBZSA-N",0.00390625
"IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N","IK_RGJSGXNKRWWCOQ-QMEIEYGNSA-N",0.00390625
"IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N","IK_SXGAGTVDWKQYCX-BQBZGAKWSA-N",0.00390625
"IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N","IK_XEUPFPHHPCQXFV-UHFFFAOYSA-N",0.00390625
"IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N","NO_INCHIKEY__brompheniramine didemethylated",0.00390625
"IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N","NO_INCHIKEY__ser ser oh",0.00390625
"IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N","UNKNOWN_ROW__24167579__unknown_97",0.00390625
"IK_AMPNNTLXPJCDJF-UHFFFAOYSA-N","IK_IQZZFVDIZRWADY-UHFFFAOYSA-N",0.0625
"IK_AMPNNTLXPJCDJF-UHFFFAOYSA-N","IK_JCGMJARSAZGXHM-UHFFFAOYSA-N",0.0625
"IK_AMPNNTLXPJCDJF-UHFFFAOYSA-N","IK_NLLMJANWPUQQTA-SPUZQDLCSA-N",0.0625
"IK_AMTPYFGPPVFBBI-UHFFFAOYSA-N","IK_BZWQQOVSUSJJJO-QAGDRQIHSA-N",0.0123456790123457
