"entity_id","study_id"
"IK_FZAYDNUFXQMOCM-SSTSLOEUSA-N","S_29518718"
"IK_GHCZAUBVMUEKKP-WTFVBUONSA-N","S_29518718"
"IK_HIAJCGFYHIANNA-QIZZZRFXSA-N","S_29518718"
"IK_IHCPDBBYTYJYIL-UHFFFAOYSA-N","S_29518718"
"IK_NGTXCORNXNELNU-BOIFFFMUSA-N","S_29518718"
"IK_NMPZCCZXCOMSDQ-ZRTZXPPTSA-N","S_29518718"
"IK_NQPDZGIKBAWPEJ-UHFFFAOYSA-N","S_29518718"
"IK_PHIQHXFUZVPYII-UHFFFAOYNA-N","S_29518718"
"IK_RGHHSNMVTDWUBI-UHFFFAOYSA-N","S_29518718"
"IK_RPHLQSHHTJORHI-UHFFFAOYSA-N","S_29518718"
"IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N","S_29518718"
"IK_SPURMHFLEKVAAS-UHFFFAOYSA-N","S_29518718"
"IK_SVYIZYRTOYHQRE-UHFFFAOYSA-N","S_29518718"
"IK_XZYNWDWRUDTDCH-UHFFFAOYSA-N","S_29518718"
"IK_BITHHVVYSMSWAG-KTKRTIGZSA-N","S_33485385"
"IK_CDAISMWEOUEBRE-UHFFFAOYSA-N","S_33485385"
"IK_DRTQHJPVMGBUCF-XVFCMESISA-N","S_33485385"
"IK_DTOSIQBPPRVQHS-PDBXOOCHSA-N","S_33485385"
"IK_FUJLYHJROOYKRA-UHFFFAOYSA-N","S_33485385"
"IK_GHOKWGTUZJEAQD-ZETCQYMHSA-N","S_33485385"
"IK_GHVNFZFCNZKVNT-UHFFFAOYSA-N","S_33485385"
"IK_GPWHCUUIQMGELX-VHQDNGOZSA-N","S_33485385"
"IK_GTZCVFVGUGFEME-IWQZZHSRSA-N","S_33485385"
"IK_IVEOBKYBCRMTLK-ZPMDXPHCSA-N","S_33485385"
"IK_JAZBEHYOTPTENJ-JLNKQSITSA-N","S_33485385"
"IK_JFLIEFSWGNOPJJ-JTQLQIEISA-N","S_33485385"
"IK_JLPULHDHAOZNQI-ZTIMHPMXSA-N","S_33485385"
"IK_JNDFGLPQDFBGLR-KMCBPMHZSA-N","S_33485385"
"IK_JPAUCQAJHLSMQW-XPORZQOISA-N","S_33485385"
"IK_JYGXADMDTFJGBT-VWUMJDOOSA-N","S_33485385"
"IK_LVNITLZCNUEXQK-UTJQPWESSA-N","S_33485385"
"IK_MBMBGCFOFBJSGT-KUBAVDMBSA-N","S_33485385"
"IK_NBIIXXVUZAFLBC-UHFFFAOYSA-K","S_33485385"
"IK_OMFXVFTZEKFJBZ-HJTSIMOOSA-N","S_33485385"
"IK_ONIBWKKTOPOVIA-UHFFFAOYNA-N","S_33485385"
"IK_OQWOHRPOYAVIOK-UHFFFAOYSA-N","S_33485385"
"IK_PETYOUXDCHQKTQ-QXPKXGMISA-N","S_33485385"
"IK_POULHZVOKOAJMA-UHFFFAOYSA-N","S_33485385"
"IK_PQSUYGKTWSAVDQ-ZVIOFETBSA-N","S_33485385"
"IK_QJXKIQOLZYQDJN-UHFFFAOYSA-N","S_33485385"
"IK_RAWJLCORCPFJMI-PXQGODGESA-N","S_33485385"
"IK_RCNSAJSGRJSBKK-NSQVQWHSSA-N","S_33485385"
"IK_ROLYKLIDKNENPU-YHTMAJSVSA-O","S_33485385"
"IK_RVEKLXYYCHAMDF-UTOQUPLUSA-N","S_33485385"
"IK_SOECUQMRSRVZQQ-UHFFFAOYSA-N","S_33485385"
"IK_VKOBVWXKNCXXDE-UHFFFAOYSA-N","S_33485385"
"IK_VKVSSDKCKXJFIM-AFYHZPHLSA-N","S_33485385"
"IK_VZQRMZUULSWEHB-XCFXQIAYSA-N","S_33485385"
"IK_WGNAKZGUSRVWRH-UHFFFAOYSA-N","S_33485385"
"NO_INCHIKEY__ffa 11 1","S_33485385"
"NO_INCHIKEY__ffa 18 0","S_33485385"
"NO_INCHIKEY__ffa 18 2","S_33485385"
"NO_INCHIKEY__ffa 19 1","S_33485385"
"IK_WWNNZCOKKKDOPX-UHFFFAOYSA-N","S_33485385"
"IK_XGILAAMKEQUXLS-UHFFFAOYSA-N","S_33485385"
"IK_XSXIVVZCUAHUJO-HZJYTTRNSA-N","S_33485385"
"IK_XUYPXLNMDZIRQH-LURJTMIESA-N","S_33485385"
"IK_YGPSJZOEDVAXAB-UHFFFAOYSA-N","S_33485385"
"IK_YUFFSWGQGVEMMI-JLNKQSITSA-N","S_33485385"
"IK_YWDDIWXKFJEMKF-JTZVLWBESA-N","S_33485385"
"IK_YWWVWXASSLXJHU-WAYWQWQTSA-N","S_33485385"
"IK_YZXBAPSDXZZRGB-DOFZRALJSA-N","S_33485385"
"IK_ZQPPMHVWECSIRJ-KTKRTIGZSA-N","S_33485385"
"IK_AHLPHDHHMVZTML-UHFFFAOYSA-N","S_34577635"
"IK_ATHGHQPFGPMSJY-UHFFFAOYSA-N","S_34577635"
"IK_BFZDKPVWJYFECC-OFCLATOASA-N","S_34577635"
"IK_DOFAQXCYFQKSHT-SRVKXCTJSA-N","S_34577635"
"IK_GBNPCIWXLWZJGA-IGBSIYCFSA-N","S_34577635"
"IK_GIPZQCAVEQRWOM-IKJFKDIMSA-N","S_34577635"
"IK_KIDHWZJUCRJVML-UHFFFAOYSA-N","S_34577635"
"IK_OUYCCCASQSFEME-UHFFFAOYNA-N","S_34577635"
"IK_OYHQOLUKZRVURQ-HZJYTTRNSA-N","S_34577635"
"IK_VCXKVGMRVJRCIV-XRKADIMJSA-N","S_34577635"
"IK_VJNPDLZENXBRLB-MQEDXBOASA-N","S_34577635"
"IK_VPAMUPUPKCTFGJ-PGUFJCEWSA-N","S_34577635"
"IK_VTSFZGCXFALJSV-FYAZAUILSA-N","S_34577635"
"IK_WSDKRPCAPHRNNZ-MGBGTMOVSA-N","S_34577635"
"IK_XCCONPVPHCCYNF-KPFPPAHTSA-N","S_34577635"
"NO_INCHIKEY__pc ae c42 1","S_34577635"
"NO_INCHIKEY__pc ae c42 4","S_34577635"
"IK_YDGMGEXADBMOMJ-LURJTMIESA-N","S_34577635"
"IK_AKUHMVHZLHMOIV-MMRRFZAGSA-N","S_37335671"
"IK_ALYNCZNDIQEVRV-UHFFFAOYSA-N","S_37335671"
"IK_AUMXJZBVBBGETK-JAFZKPNWSA-N","S_37335671"
"IK_BOWVQLFMWHZBEF-KTKRTIGZSA-N","S_37335671"
"IK_CDRPUGZCRXZLFL-OWOJBTEDSA-N","S_37335671"
"IK_DKQLZKCYTLXNBN-UHFFFAOYSA-N","S_37335671"
"IK_GIQXKAXWRLHLDD-VYACWCJYSA-N","S_37335671"
"IK_HBPXEBWVNAJRCA-LYRXPCDISA-N","S_37335671"
"IK_IHEIQVVAYQRRCC-BKJIRRBHSA-N","S_37335671"
"IK_IJLBJBCDNYOWPJ-MVMUGOIMSA-N","S_37335671"
"IK_KFQUAMTWOJHPEJ-DAGMQNCNSA-N","S_37335671"
"IK_KSEBMYQBYZTDHS-HWKANZROSA-N","S_37335671"
"IK_KXXJEDOBYWNPME-UHFFFAOYSA-N","S_37335671"
"IK_MRNRLEVLPFVWRY-UHFFFAOYSA-N","S_37335671"
"IK_NFCOJBIECSQMAM-JQISRXLJSA-N","S_37335671"
"IK_NJYDDAGEVQMOBI-UHFFFAOYSA-N","S_37335671"
"IK_OPWAZQSWJQLOAK-UHFFFAOYSA-N","S_37335671"
"IK_PFDUUKDQEHURQC-UHFFFAOYSA-N","S_37335671"
"IK_RZBILUATLYXZLI-SLDNWHAHSA-N","S_37335671"
"IK_SFXQCOMMEMBETJ-KPKJPENVSA-N","S_37335671"
"IK_SWIROVJVGRGSPO-JBVRGBGGSA-N","S_37335671"
"IK_WBIQQQGBSDOWNP-UHFFFAOYSA-N","S_37335671"
"IK_WDVXEDLZZBGRSA-PHRGGRIPSA-N","S_37335671"
"IK_XLVRFPVHQPHXAA-LJQANCHMSA-N","S_37335671"
"IK_XXHSJEOGEHODTB-CAGNHHNHSA-N","S_37335671"
"IK_YCHOPPKXFCUQHM-OMSIYMKDSA-N","S_37335671"
"IK_ZAVCUVYFGQXSRX-FYWRMAATSA-N","S_37335671"
"NO_INCHIKEY__tag 12 3 20 6 20 6","S_37335671"
"NO_INCHIKEY__tag 14 3 14 3 14 3","S_37335671"
"IK_ZYOUEEMPKPNVQW-UHFFFAOYSA-N","S_37335671"
"IK_CQOQDQWUFQDJMK-SSTWWWIQSA-N","S_37589832"
"IK_DILDHNKDVHLEQB-XSSYPUMDSA-N","S_37589832"
"IK_DNXHEGUUPJUMQT-CBZIJGRNSA-N","S_37589832"
"IK_SWINWPBPEKHUOD-JPVZDGGYSA-N","S_37589832"
"IK_VOXZDWNPVJITMN-ZBRFXRBCSA-N","S_37589832"
"IK_WHEUWNKSCXYKBU-QPWUGHHJSA-N","S_37589832"
"IK_AADLTHQNYQJHQV-SVLGDMRNSA-N","S_37755270"
"IK_AFKYRGZSSLJQQW-NOFZOIBWSA-N","S_37755270"
"IK_AFSHUZFNMVJNKX-CLFAGFIQSA-N","S_37755270"
"IK_AGLLGVGIYDAODS-PVCMTRMKSA-N","S_37755270"
"IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N","S_37755270"
"IK_ANDIJCDJHMZLND-DAWNVERKSA-N","S_37755270"
"IK_ANRKEHNWXKCXDB-BHFWLYLHSA-N","S_37755270"
"IK_ASJJOPLGTKDUEX-UWDAMKIQSA-N","S_37755270"
"IK_ASTGQNDACGZVKX-WVILEFPPSA-N","S_37755270"
"IK_ASWBNKHCZGQVJV-QHCPKHFHSA-N","S_37755270"
"IK_ATHVAWFAEPLPPQ-VRDBWYNSSA-N","S_37755270"
"IK_AXCLECQLCBWNLZ-DZELQHPSSA-N","S_37755270"
"IK_BABSZGMYWGFHOB-UHFFFAOYSA-N","S_37755270"
"IK_BAGQGBPETWVHAA-BHYOAKPMSA-N","S_37755270"
"IK_BAZVSMNPJJMILC-STQMWFEESA-N","S_37755270"
"IK_BCTXZWCPBLWCRV-ZYADFMMDSA-N","S_37755270"
"IK_BCWKUTNUIRMUPD-XMRVQXCHSA-N","S_37755270"
"IK_BDMFLHDYGLOXPR-UDJAPEQQSA-N","S_37755270"
"IK_BFWYTORDSFIVKP-USWFWKISSA-N","S_37755270"
"IK_BHWGKAVGUMMQIW-UVZRHDGTSA-N","S_37755270"
"IK_BHYOQNUELFTYRT-DPAQBDIFSA-N","S_37755270"
"IK_BIEOSECQPGGZMF-WMPRHZDHSA-N","S_37755270"
"IK_BLIGKERFCBUUQF-QZNUWAOFSA-N","S_37755270"
"IK_BLZVZPYMHLXLHG-JOBMVARSSA-N","S_37755270"
"IK_BMSDHYZLQWTKSQ-LSJAAEOESA-N","S_37755270"
"IK_BOHZCIJMIPHZKG-OANVIGDOSA-N","S_37755270"
"IK_BPLYVSYSBPLDOA-UHFFFAOYSA-N","S_37755270"
"IK_BROOMPUVDPTGEG-RHNBIRJRSA-N","S_37755270"
"IK_CCNIABLYZAMGDC-UHFFFAOYSA-N","S_37755270"
"IK_CFYLSUZUMMPFNC-NHQGMKOOSA-N","S_37755270"
"IK_CKDDRHZIAZRDBW-UHFFFAOYSA-N","S_37755270"
"IK_CTRDFKIWJJWXFI-AVKVGXGOSA-N","S_37755270"
"IK_CTYRPMDGLDAWRQ-UHFFFAOYSA-N","S_37755270"
"IK_CUZUEIFJLWAMHR-VKMQJZFUSA-N","S_37755270"
"IK_CVVRPLLCUNBBAA-VOXCOYEFSA-N","S_37755270"
"IK_CZOSTDZGCCEZTJ-WMHOIYFHSA-N","S_37755270"
"IK_CZWCKYRVOZZJNM-USOAJAOKSA-N","S_37755270"
"IK_DAIDBSCCEAIZEG-XOPUQBBPSA-N","S_37755270"
"IK_DHHREGPDDQTYPB-UNRGBGOYSA-N","S_37755270"
"IK_DIGMYZZFQSIQBD-PNLKURBTSA-N","S_37755270"
"IK_DQXQIWIQYYEGLG-MMWLGPPDSA-N","S_37755270"
"IK_DTSWLLBBGHRXQH-UHFFFAOYSA-N","S_37755270"
"IK_DUQDVNACTOXOJA-KTKXOIIHSA-N","S_37755270"
"IK_DYNISIGUMYFVJW-BKXYZSJASA-N","S_37755270"
"IK_FCCZDEAAQZWMGI-NWBJSICCSA-N","S_37755270"
"IK_FDCOHGHEADZEGF-QPLCGJKRSA-N","S_37755270"
"IK_FEKLSEFRUGWUOS-DLOIZKPKSA-N","S_37755270"
"IK_FHENRYRLCPXONH-LDLOPFEMSA-N","S_37755270"
"IK_FHQVHHIBKUMWTI-OTMQOFQLSA-N","S_37755270"
"IK_FHQVHHIBKUMWTI-ZCXUNETKSA-N","S_37755270"
"IK_FHUAYOMRHXZKHT-JUGJLYODSA-N","S_37755270"
"IK_FNPHNLNTJNMAEE-UHFFFAOYSA-N","S_37755270"
"IK_FPTSLKCBYZXNAK-UZYVYHOESA-N","S_37755270"
"IK_FTBLAVKNEFKBKK-CUGCVFGBSA-N","S_37755270"
"IK_GCGTXOVNNFGTPQ-JHOUSYSJSA-N","S_37755270"
"IK_GDXFUCUOFXIMJG-METRJLLLSA-N","S_37755270"
"IK_GHNXVMPBTBKJRP-CLFAGFIQSA-N","S_37755270"
"IK_GIVDFJVWLQFBFP-WMPRHZDHSA-N","S_37755270"
"IK_GKIRPKYJQBWNGO-OCEACIFDSA-N","S_37755270"
"IK_GOMVPVRDBLLHQC-VEJNOCSESA-N","S_37755270"
"IK_GRGDLDNREYVILP-CNWVQWJYSA-N","S_37755270"
"IK_GTDWNYZZRCJYOX-HBZIWDQGSA-N","S_37755270"
"IK_GTFLTTXDLGEBAI-UHFFFAOYSA-N","S_37755270"
"IK_GXEIJYZRCDTJTE-DOFZRALJSA-N","S_37755270"
"IK_GXPIUNZCALHVBA-UHFFFAOYSA-N","S_37755270"
"IK_GXRODSBSDBCXSO-YJMJMZFLSA-N","S_37755270"
"IK_GZGHIJOEOOMFMM-UHFFFAOYSA-N","S_37755270"
"IK_HCPQJTXDTFGBNJ-WWCBJTKISA-N","S_37755270"
"IK_HGDJXBPLHZFXGO-LBXGSASVSA-N","S_37755270"
"IK_HGLVTNLCPFWLTF-UHFFFAOYSA-N","S_37755270"
"IK_HKPROAQUMPEHJM-GJLVVWLQSA-N","S_37755270"
"IK_HLIJNIKSBCIDGO-QKLMXXKVSA-N","S_37755270"
"IK_HOUYEUYYRCGVGJ-WDTHWMLCSA-N","S_37755270"
"IK_HRXXSHLQHFOCLQ-BYTZVSHESA-N","S_37755270"
"IK_HVGRZDASOHMCSK-AVQMFFATSA-N","S_37755270"
"IK_HZPUWSUHFOTSAY-AKTWBEBISA-N","S_37755270"
"IK_IFRKCNPQVIJFAQ-PQVBWYSWSA-N","S_37755270"
"IK_IIRQXNVLAXQEKB-KBEZCZBDSA-N","S_37755270"
"IK_IJTJDJOOHZVSAC-NDRUHXFFSA-N","S_37755270"
"IK_IKQCSJBQLWJEPU-UHFFFAOYSA-M","S_37755270"
"IK_IODKAUXLYSBFAK-WMKZAWCOSA-N","S_37755270"
"IK_ISSGPXMQOMAFMJ-DMGKHJLRSA-N","S_37755270"
"IK_ISYWECDDZWTKFF-UHFFFAOYSA-N","S_37755270"
"IK_IYYVNINVOLHLIG-GEMHLVOWSA-N","S_37755270"
"IK_IZSQXJNSFOEMRP-FEOHXENLSA-N","S_37755270"
"IK_JCELSEVNSMXGKA-IOLBBIBUSA-N","S_37755270"
"IK_JEJLGIQLPYYGEE-UHFFFAOYSA-N","S_37755270"
"IK_JHXAZBBVQSRKJR-BSZOFBHHSA-N","S_37755270"
"IK_JJMPYAHUHHQAJB-FYOCAXJLSA-N","S_37755270"
"IK_JKPUNUXKEBTKHB-CQXAJOTDSA-N","S_37755270"
"IK_JMXKCYUTURMERF-UHFFFAOYSA-N","S_37755270"
"IK_JNMDCUOOYCRSIP-WLFVLELZSA-N","S_37755270"
"IK_JOSRDTUBGWFAGO-WZYYJWNZSA-N","S_37755270"
"IK_JPJFWRWQZROHJW-RSPSYKHISA-N","S_37755270"
"IK_JPRQDPHQDRCGNK-SJCQXOIGSA-N","S_37755270"
"IK_JQKOHRZNEOQNJE-ZZEZOPTASA-N","S_37755270"
"IK_JTMOPWCKHAGCNW-UHFFFAOYSA-N","S_37755270"
"IK_JURURWWWIUJJKP-YPMCRYBESA-N","S_37755270"
"IK_JWFSTKHCVMHWKP-ANFMRNGASA-N","S_37755270"
"IK_JWLAAGBRLDQPSL-UHFFFAOYSA-N","S_37755270"
"IK_JWVXCFSNEOMSHH-UHFFFAOYSA-N","S_37755270"
"IK_JZHBSOAJXNHZEG-UHFFFAOYSA-N","S_37755270"
"IK_KCUYLQDWSWOANO-JHXSWNAYSA-N","S_37755270"
"IK_KEMQGTRYUADPNZ-UHFFFAOYSA-N","S_37755270"
"IK_KGCPGAKRLOCUEV-ZLXBYIIJSA-N","S_37755270"
"IK_KIUOSJFEKWWKSM-UHFFFAOYSA-N","S_37755270"
"IK_KJUNGQXFZYMUOH-FKWLWHCOSA-N","S_37755270"
"IK_KKABVOCYVJCRKP-PZOQESJISA-N","S_37755270"
"IK_KNHXCLGABLNNRN-FFSDQCCLSA-N","S_37755270"
"IK_KNNHXKQRTYEWCA-HYYWERRFSA-N","S_37755270"
"IK_KRNKDESUFDXONA-PHQZTFDCSA-N","S_37755270"
"IK_KTJAFMBXBPVGGI-LTEAFHAISA-N","S_37755270"
"IK_LANVDNZVFGFCTB-PFONDFGASA-N","S_37755270"
"IK_LBZZFYDZWFULSD-UHFFFAOYSA-N","S_37755270"
"IK_LFUDDCMNKWEORN-ZXEGGCGDSA-N","S_37755270"
"IK_LGPGBPOGXNRFFI-XQEWOMBFSA-N","S_37755270"
"IK_LJHXGGOJWZBJCI-JCGOJSMZSA-N","S_37755270"
"IK_LKQLRGMMMAHREN-YJFXYUILSA-N","S_37755270"
"IK_LSOWKZULVQWMLY-APPDJCNMSA-N","S_37755270"
"IK_MDRFMTLYKHBJTF-NQYLGBTJSA-N","S_37755270"
"IK_MIKWCKCBCDZUNB-JRQMLGJJSA-N","S_37755270"
"IK_MKSNXBRPSXVJOZ-BHCKOVANSA-N","S_37755270"
"IK_MQGBAQLIFKSMEM-MAZCIEHSSA-N","S_37755270"
"IK_MUAWGUDMTNCPGN-XVQMPNGWSA-N","S_37755270"
"IK_MWRBNPKJOOWZPW-CLFAGFIQSA-N","S_37755270"
"IK_MXVGMMSYPKQPGC-VGWLKTBOSA-N","S_37755270"
"IK_MZJVEEJEYSKNPH-OSTDEYQUSA-N","S_37755270"
"IK_NAYRRTXXROQWER-DBAXAXBNSA-N","S_37755270"
"IK_NBEADXWAAWCCDG-QDDWGVBQSA-N","S_37755270"
"IK_NNPWRKSGORGTIM-RCDCWWQHSA-N","S_37755270"
"IK_NPCZZYKITFKRQZ-FQUZZJBASA-N","S_37755270"
"IK_NTBDNAWCQLUDHG-CEGBOXLASA-N","S_37755270"
"IK_NUDXOGPEQRPSKT-MVOZTAHOSA-N","S_37755270"
"IK_NZVSGOQOFUVMHA-QOSDPKFLSA-N","S_37755270"
"IK_OBXDTEXUNVDKII-FNMRUBLUSA-N","S_37755270"
"IK_ODBXEJFUFNZVOB-UVQSURNNSA-N","S_37755270"
"IK_OERBUNDZQSEJCT-CJXYNRQTSA-N","S_37755270"
"IK_OEVFKUKLCXTCSU-KOTKPJCWSA-N","S_37755270"
"IK_OJZPOIMVTVAAOR-LVGJWKLPSA-N","S_37755270"
"IK_OOOUXEXASBCJCE-ZESVVUHVSA-N","S_37755270"
"IK_OSRWIBSZJTWIKA-JLNKQSITSA-N","S_37755270"
"IK_OUKDNADVOQVFAR-NBTXLFQMSA-N","S_37755270"
"IK_OZAXLAGNPZMZAD-BOEMPQCLSA-N","S_37755270"
"IK_PBROMOQAZGFDHQ-GPQOMLTASA-N","S_37755270"
"IK_PFBBISDRYDAYNQ-ZZEZOPTASA-N","S_37755270"
"IK_PFJKOHUKELZMLE-VEUXDRLPSA-N","S_37755270"
"IK_PGYNJJCWPCAGLG-GYHWCHFESA-N","S_37755270"
"IK_PHOSLXGWIIWDIE-IUFKAHDJSA-N","S_37755270"
"IK_PHYFQTYBJUILEZ-IUPFWZBJSA-N","S_37755270"
"IK_PQPZSPJVMUCVAQ-JTQLQIEISA-N","S_37755270"
"IK_PVMBAGXWHHZKFP-JMPJWMFJSA-N","S_37755270"
"IK_PVWHKAOMCLSWPF-BNFZFUHLSA-O","S_37755270"
"IK_PYGVPCBXCGQXNA-SZHIUZGGSA-N","S_37755270"
"IK_PZHOVOCGVTXFSM-DOFZRALJSA-N","S_37755270"
"IK_QAJRFFUHENEZQE-RTJPTYSYSA-N","S_37755270"
"IK_QAXHWUAAPKHMGA-UHFFFAOYSA-N","S_37755270"
"IK_QDRJMAHGAQYRIN-PKKQLAOCSA-N","S_37755270"
"IK_QEDPUVGSSDPBMD-XTAIVQBESA-N","S_37755270"
"IK_QIBZFHLFHCIUOT-NPBIGWJUSA-N","S_37755270"
"IK_QLIUVBJPQMDRHV-NOFMHCOXSA-N","S_37755270"
"IK_QLNURYCOAWSXLQ-ABTXCIPTSA-N","S_37755270"
"IK_QLQOTPOBMXWKOW-UHFFFAOYSA-N","S_37755270"
"IK_QMLKZGPQQANVQF-HLMRNWPHSA-N","S_37755270"
"IK_QWXGXDFYLSOKRF-UHFFFAOYSA-N","S_37755270"
"IK_QXMHHXQBBKDSSL-DCKNSECYSA-N","S_37755270"
"IK_QZYSUBAQYSVFNX-PSMULLBHSA-N","S_37755270"
"IK_RDKCYWXIOLUDKK-KDPMOZFYSA-N","S_37755270"
"IK_RFHSOKOVHMEMLA-JCMJOHBISA-N","S_37755270"
"IK_RFPFIJOZVJJSSN-UHFFFAOYSA-N","S_37755270"
"IK_RFPQMVKZNQOUGY-KXYOHKLBSA-N","S_37755270"
"IK_RGHNJXZEOKUKBD-SQOUGZDYSA-N","S_37755270"
"IK_RGSJNIATDPJNFP-MHAUTQJVSA-N","S_37755270"
"IK_RHDRMOUSDQDVCE-IWRJKWNLSA-N","S_37755270"
"IK_RHZCEPSTZFIWEU-UHFFFAOYSA-N","S_37755270"
"IK_RIDOSNBWMUADGT-AFSLFLIVSA-N","S_37755270"
"IK_RJZVWDTYEWCUAR-JOCHJYFZSA-N","S_37755270"
"IK_RSMGIILCLKIXNG-JASYKLOUSA-N","S_37755270"
"IK_RSVFMXVZJZRSQQ-LTKCOYKYSA-N","S_37755270"
"IK_RUOVJPPUXXFZPC-YZEIBMOJSA-N","S_37755270"
"IK_RUVRLYBAIUXQMP-HPVLHQIISA-N","S_37755270"
"IK_RYZWCKUTHDRXFD-FTZNQNEXSA-N","S_37755270"
"IK_SAWKFRBJGLMMES-UHFFFAOYSA-N","S_37755270"
"IK_SDFGVADIYWFGIV-LAPDZXRHSA-N","S_37755270"
"IK_SDNYRTVJOFMYIW-OIVUAWODSA-N","S_37755270"
"IK_SDNYRTVJOFMYIW-UHFFFAOYSA-N","S_37755270"
"IK_SECPZKHBENQXJG-FPLPWBNLSA-N","S_37755270"
"IK_SJGWLQDELUWRDA-MUYAOIFFSA-N","S_37755270"
"IK_SPJFYYJXNPEZDW-FTJOPAKQSA-N","S_37755270"
"IK_SRRQPVVYXBTRQK-UHFFFAOYSA-N","S_37755270"
"IK_SRSXLGNVWSONIS-UHFFFAOYSA-N","S_37755270"
"IK_SUMPVXIOAXRBIM-CXUAXNKESA-N","S_37755270"
"IK_UATOAILWGVYRQS-UHFFFAOYSA-N","S_37755270"
"IK_UCVNAFBEVWCUSK-SEYXRHQNSA-N","S_37755270"
"IK_UGRZESKDAPEULH-ACEXITHZSA-N","S_37755270"
"IK_UIHIWMNOFVOPOG-SQUIBIKHSA-N","S_37755270"
"IK_UJCJWIHZUHMDIT-YQIUVMGYSA-N","S_37755270"
"IK_UKMSUNONTOPOIO-UHFFFAOYSA-N","S_37755270"
"IK_UNBDIKFARPKNLC-NOZLCFKKSA-N","S_37755270"
"IK_UQQIESBHLPZEGH-XBICCEFJSA-N","S_37755270"
"IK_URDZVAHPTRQDFK-AKXWPXBYSA-N","S_37755270"
"IK_UVOGHPPAYFAQIT-HWJOWLPRSA-N","S_37755270"
"IK_VDDXXDNLMZFVOQ-FBMZPBPRSA-N","S_37755270"
"IK_VEBLZAHPGXTRDI-UHFFFAOYSA-N","S_37755270"
"IK_VISUXPRSUNICAX-VYEFPUSRSA-N","S_37755270"
"IK_VLBPIWYTPAXCFJ-UHFFFAOYSA-N","S_37755270"
"IK_VLIJZYIABFUKFN-JZELYBSLSA-N","S_37755270"
"IK_VVOAZFWZEDHOOU-UHFFFAOYSA-N","S_37755270"
"IK_VXUOFDJKYGDUJI-OAQYLSRUSA-N","S_37755270"
"NO_INCHIKEY__5 alpha androstan 3 beta ol 17 one sulfate","S_37755270"
"IK_VYYVPZRIOGLZOD-DOFZRALJSA-N","S_37755270"
"IK_WBHHMMIMDMUBKC-QJWNTBNXSA-N","S_37755270"
"IK_WBOZIXHPUPAOIA-RBELZSLISA-N","S_37755270"
"IK_WCFPKRXBSJDTMS-LGVIUEQGSA-N","S_37755270"
"IK_WCRMUYBCGFGNRR-LTFXTMEVSA-N","S_37755270"
"NO_INCHIKEY__cer 40 0 2o cer 18 0 2o 22 0","S_37755270"
"NO_INCHIKEY__cer 41 2 2o cer 18 2 2o 23 0","S_37755270"
"NO_INCHIKEY__cer 42 0 2o cer 18 0 2o 24 0","S_37755270"
"NO_INCHIKEY__cer 43 2 2o cer 19 1 2o 24 1","S_37755270"
"IK_WHUUTDBJXJRKMK-VKHMYHEASA-N","S_37755270"
"NO_INCHIKEY__dg 36 4 isomer a","S_37755270"
"IK_WJQPVPNICDCELH-IHDWIWDKSA-N","S_37755270"
"IK_WKQRDJBOIJKXHO-OYJCLRQASA-N","S_37755270"
"IK_WMOFTJILTZIKIH-DIPNUNPCSA-N","S_37755270"
"IK_WUTUWOBPQRZDTP-IONAWPRUSA-N","S_37755270"
"IK_WUUWGORPQFKFQN-XDVOZUNOSA-N","S_37755270"
"NO_INCHIKEY__fahfa 18 2 18 1","S_37755270"
"NO_INCHIKEY__fahfa 38 4","S_37755270"
"NO_INCHIKEY__fahfa 38 6","S_37755270"
"IK_WWJIBIGWKGFVAQ-JNSYTQKUSA-N","S_37755270"
"NO_INCHIKEY__galcer 18 1 24 1","S_37755270"
"IK_WYIMORDZGCUBAA-AREMUKBSSA-N","S_37755270"
"IK_WYIMORDZGCUBAA-UHFFFAOYSA-N","S_37755270"
"IK_XEZVDURJDFGERA-UHFFFAOYSA-N","S_37755270"
"NO_INCHIKEY__lpc 16 0 1","S_37755270"
"NO_INCHIKEY__lpc 16 1 1","S_37755270"
"NO_INCHIKEY__lpc 17 1 sn1","S_37755270"
"IK_XHLKZBFZGPVOIC-ZPHPHTNESA-N","S_37755270"
"NO_INCHIKEY__lpc 20 1 1","S_37755270"
"NO_INCHIKEY__lpc p 18 0 or lpc o 18 1","S_37755270"
"NO_INCHIKEY__lpe n fa 34 0 lpe n fa 16 0 18 0","S_37755270"
"NO_INCHIKEY__lpe n fa 40 6 lpe n fa 18 0 22 6","S_37755270"
"IK_XKBJVQHMEXMFDZ-UHFFFAOYSA-N","S_37755270"
"IK_XNZFLHDUNBGYBT-ACNMEUTMSA-N","S_37755270"
"IK_XOAAWQZATWQOTB-UHFFFAOYSA-N","S_37755270"
"IK_XOMRRQXKHMYMOC-UHFFFAOYSA-N","S_37755270"
"IK_XSXIVVZCUAHUJO-HZJYTTRNSA-N","S_37755270"
"IK_XVZCREABAODILQ-UHFFFAOYSA-N","S_37755270"
"IK_XWYSLMAMRKYUFH-SEYXRHQNSA-N","S_37755270"
"NO_INCHIKEY__pc 16 0 20 5","S_37755270"
"NO_INCHIKEY__pc 18 0 22 4","S_37755270"
