entity_id,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24
IK_HJOVHMDZYOCNQW-UHFFFAOYSA-N,-1.8718661,1.3130894,-1.2664658,-1.3749036,0.08406847,-1.9154845,0.88094634,-1.7562714,-0.7052184,-2.343216,-0.5882142,-1.4910811,-0.89599836,2.0340521,0.85281736,1.6439193,-0.23285502,2.386488,-0.8118548,-0.27279937,1.6046296,-0.23312582,0.44535527,-0.4125895
IK_HJSJELVDQOXCHO-JGVFFNPUSA-N,1.1397532,1.1368,0.9515969,0.335225,-0.3958585,-0.8544853,0.026906205,0.49161345,0.4492457,-1.1099436,1.2769761,0.22408596,-1.7804654,0.13108422,-1.4484433,-0.36191195,2.2486453,0.79746133,-1.036185,0.8759643,3.550064,-1.299371,0.48876873,2.1379962
IK_HJXMNVQARNZTEE-UHFFFAOYSA-N,0.3973403,0.14988479,-2.3834038,-4.9718914,1.5125794,-1.0191995,0.5113092,0.5879868,3.0785406,-1.4119325,2.4429963,0.57131994,-1.0255423,-3.0273895,-0.98847145,-1.457253,4.630325,2.3354464,-2.9032297,-1.0487162,2.3535047,-2.2477772,1.817754,-0.99646735
IK_HJZMWAMKWAKZAR-NJSWGWQKSA-N,-1.9432725,-2.667143,0.15473342,1.4899536,-0.20039165,-0.76502156,0.7423152,-1.5268767,-0.76687896,2.1687787,-1.5443715,-0.76268756,1.1688288,0.9743647,0.5583906,1.3262359,-2.364189,-0.78076184,1.0261632,0.20093341,-2.148118,0.13347898,-0.5274443,-0.089009315
IK_HKJOYARIOKGODS-UHFFFAOYSA-N,-0.15751691,0.60021114,1.3769741,1.2902076,-1.3425851,-0.02887991,-0.38676754,0.058606893,-1.2083472,-0.01892525,-0.75182587,-0.2845459,-1.0527419,0.25779787,-0.7124477,-0.14722352,-0.24712116,-0.010384273,0.5449258,-0.027782606,0.3997681,0.39622602,-1.2339355,1.0919566
IK_HKPROAQUMPEHJM-GJLVVWLQSA-N,-1.7595403,1.2644242,1.4306686,1.5385416,-1.3865948,-2.0892613,-0.39217964,0.61504126,-3.5709782,0.5896617,0.07110803,-1.3751305,-0.6684897,1.4541911,-0.8307948,-2.066511,-1.359263,-2.155115,-1.1902086,0.491046,0.8964423,1.0105909,-3.125829,1.1104686
IK_HKVFKEJBSWJQMU-UHFFFAOYSA-N,-1.2821496,1.5726868,-0.8139737,-0.673341,0.047158457,-1.5418441,0.77783847,-1.328655,-1.0381407,-2.4836276,-0.22006203,-1.9295291,-1.3699274,1.6043707,0.33106625,1.2792528,0.13804324,1.8177283,-0.8979487,0.0391898,2.2502463,-0.3088708,-0.3301766,0.15041047
IK_HKVGJQVJNQRJPO-VTDDDATNSA-N,-3.2778652,-1.8116598,-2.7953281,-2.8583596,0.97529495,-2.8212116,1.2227668,-3.3979707,0.6631253,-0.75729513,-1.0529972,-2.3582947,0.14497921,0.024992794,0.6839605,2.7489476,-0.9369302,3.2435658,0.5834398,-1.7199974,-1.6646323,-1.0128816,0.89159584,-2.5093126
IK_HLAWVOWADPNAGN-BAHZUFOISA-N,-0.07768811,0.015728887,-2.9076166,-1.4207124,2.1962936,2.1980681,1.0143243,-0.86903274,-0.55725485,-0.6737546,-1.1936034,-1.5101144,0.92685103,-0.7539789,3.4770446,0.056247577,-1.3894079,-0.6986319,-1.0889721,-1.1738986,-2.0741227,2.2541313,-2.0214784,-3.204995
IK_HLIJNIKSBCIDGO-QKLMXXKVSA-N,-3.164408,1.6685265,-0.37395144,-0.022451252,-0.38992208,-2.6311743,0.24722898,0.5911417,-4.870262,-0.42894188,0.26883143,-3.3788676,-0.7214885,1.3687981,-0.07288014,-2.1092885,-1.7096177,-2.3797822,-2.3365564,-0.14349379,1.0198438,1.3127311,-4.6350102,-0.28799367
IK_HLPZZZJXJPXFIM-VHEBQXMUSA-N,-4.724631,-1.3233936,1.3935543,-1.8551285,-3.6499455,-2.3542514,-2.6120162,-1.0391679,0.3151778,2.650576,-2.9224572,0.5542644,-1.0522957,2.4821308,-1.2889677,-0.43111947,0.49718916,2.604659,1.208486,-2.361319,-2.300703,0.65742844,2.1364727,1.3851892
IK_HLQYTKUIIJTNHH-JTAGEXAMSA-N,-0.022793159,0.10082428,-2.8859158,-1.6008925,2.090635,2.5718088,0.96565074,-0.91319674,-0.44631308,-0.5495447,-1.5525348,-1.0761794,0.9891441,-0.5318605,3.8511076,0.085115835,-1.2202073,-0.53981596,-1.1205622,-1.2802285,-2.3353477,2.4392226,-1.9616331,-3.4271238
IK_HLVIBBYTXSJPBE-VXKURYGYSA-N,-2.5124338,-0.6160079,1.0537205,-1.1342654,-3.115964,1.2444227,-1.9231223,-0.23942542,-2.1989162,0.66244555,-2.9812381,-0.98766875,-2.3421235,-1.4846325,-0.58225656,0.15746628,-0.086484574,1.1340836,1.9321105,-3.1043506,-2.062339,1.7101967,-3.3776324,-0.3396755
IK_HMARMWSETGYKDK-AOGVJQIJSA-N,-1.7485352,-3.094161,0.20529063,1.9563743,0.1225952,-0.46733794,1.1941442,-1.6959608,-1.3729103,2.278234,-1.4439421,-1.246509,1.103565,0.19338919,0.28002882,1.0911605,-2.8758273,-1.5406396,1.3795195,0.18871497,-2.4584968,0.16559587,-1.7069013,-0.3608781
IK_HMFKFHLTUCJZJO-HHVQYONYSA-N,-1.4384791,0.26687023,0.63073754,-0.86575997,-2.1446958,0.9707158,-1.3270594,0.05957727,-1.6312182,-0.17360106,-1.9969531,-0.5754135,-1.832806,-0.8711384,-0.15321016,-0.04873187,0.42062342,1.2448052,0.89037186,-2.1637135,-0.84797776,1.2242863,-2.2205417,-0.39474556
IK_HMKKIXGYKWDQSV-UHFFFAOYSA-N,-0.080467254,1.0752529,-0.87795067,-0.15236071,0.26991037,0.45935473,0.5346786,-0.41845372,-0.9577904,-1.5910226,-0.5874923,-0.4793059,-0.053231314,0.98913336,1.6759144,0.5241307,-0.70854616,0.42628402,-0.48017448,-0.030839281,0.35668516,0.6468605,-0.7655281,-0.7335161
IK_HMNKTRSOROOSPP-UHFFFAOYSA-N,0.78235567,0.4552989,-1.9367487,-2.6633089,2.820905,-1.2075328,1.9362584,-1.9053152,3.0922523,-2.3573976,0.9395122,-0.014176169,-0.8569766,0.4825768,1.5278322,2.3712976,2.245846,3.0034783,-1.4588978,0.43208066,3.1465187,-0.8134825,2.5519812,-1.0271703
IK_HMVMFGNKDHVMJV-UHFFFAOYSA-N,2.4100509,-1.5975583,-2.2502778,-0.08463011,4.2903795,0.26362425,1.5531464,-0.6890786,2.7608955,-0.9343746,3.1196597,-0.10505154,1.6745623,-1.4515307,0.23059177,0.88138807,-0.52126765,-0.7767523,-1.094578,1.7585864,0.92223233,-1.4359171,1.1587168,-0.54249114
IK_HMXRXOXNFHVCIP-KEKNWZKVSA-N,-3.7234695,-1.2167097,1.1093502,-1.2374252,-2.8597376,-1.8491755,-2.005728,-1.0333862,0.03418556,2.1086142,-2.3427906,0.11450985,-1.0178257,1.5672121,-1.3102115,-0.42480502,0.2686646,1.9178969,1.262403,-1.7395985,-1.809443,0.4876603,1.2147955,1.0803705
IK_HNDVDQJCIGZPNO-RXMQYKEDSA-N,1.8671029,1.69501,1.3656942,2.7429159,-0.5966233,2.818491,-0.07091973,-0.377621,-0.28909504,-1.0187155,-1.7318234,1.065016,0.25284338,1.7709153,1.9861559,0.5231448,-2.0787065,0.12742804,0.45631456,0.24822451,-0.37617072,1.4631628,-0.4339771,1.0801176
IK_HNDVDQJCIGZPNO-YFKPBYRVSA-N,2.2041337,2.1427824,1.6876417,3.2658286,-0.74752104,3.1996822,-0.16398749,-0.30202845,-0.23442249,-1.1516863,-1.9608128,1.4285702,0.27287135,2.286507,2.3050113,0.455722,-2.3235414,0.20426252,0.45104724,0.34789377,-0.29804,1.7942284,-0.30398571,1.4239748
IK_HNEGQIOMVPPMNR-NSCUHMNNSA-N,-0.99459124,1.4920077,0.44101846,-1.1953375,-2.1346908,0.8186375,-1.250142,0.59681726,-1.1026161,-0.66810155,-1.8010205,1.3317213,-0.83522964,1.4901885,1.2215146,-0.47772598,0.4208569,1.456307,-0.50926703,-1.7373009,-0.3403085,1.591022,-0.25095564,-0.2232816
IK_HNFSZKRUPTYBOQ-ZDYOIFAYSA-N,-1.8488971,-3.2877102,0.24342336,1.9870764,0.10581065,-0.5141178,1.217322,-1.8081329,-1.5025803,2.3454106,-1.5099367,-1.3954158,1.0578978,0.0009695422,0.11722578,1.0754441,-3.0155134,-1.6197274,1.6031144,0.14774658,-2.6026714,0.1058245,-1.9112659,-0.41239673
IK_HNGIZKAMDMBRKJ-LBPRGKRZSA-N,2.4371183,1.3559834,1.0134066,2.5591865,-0.007016346,3.8184721,-0.43670097,0.02229467,-0.017099716,-0.9838667,-1.5931466,0.89918137,0.15650254,0.81274533,2.0604908,0.3484631,-1.3335899,-0.108205765,0.39709193,0.13056377,-0.47423804,1.4981644,-0.9783968,0.7810358
IK_HNICUWMFWZBIFP-BSZOFBHHSA-N,-1.5346179,0.91064984,0.39608508,-1.6757709,-2.438009,1.3115805,-1.6542403,0.79170203,-1.5265406,0.09607054,-2.219081,0.7115898,-1.2349561,0.255651,0.84886754,-0.5603643,0.3704232,1.1382636,-0.4352612,-2.6429424,-1.2550718,2.01063,-1.5989298,-0.71816236
IK_HNJBEVLQSNELDL-UHFFFAOYSA-N,1.4003196,1.0377158,0.6128329,2.8218176,0.8738514,0.6519717,1.1122156,-0.89739484,-1.3353062,-2.3009408,0.42473412,-2.250968,-1.1404042,0.6333355,-0.3514547,1.2421235,-1.3173579,-0.25457975,0.23632964,1.7230239,2.198099,-0.41986215,-1.8697206,1.5127469
IK_HNOSJVWYGXOFRP-UNPOXIGHSA-N,-3.0571506,-2.1455188,-3.0760195,-2.7798386,0.74356633,-1.6557542,1.4099584,-3.2152123,0.6355079,-0.4997426,-1.6844901,-1.3749181,0.7166809,0.26475227,1.8817396,2.9463367,-1.4577076,3.157274,0.41886985,-1.9803861,-2.9431624,-0.53831685,0.86351097,-3.2103913
IK_HOMAGVUCNZNWBC-UHFFFAOYSA-N,-1.3195435,1.0813625,0.07701537,-1.721574,-1.8974919,0.61435294,-1.2434189,0.22745335,-0.99306947,-0.6858641,-1.7335397,0.6518985,-1.3005607,0.8387526,0.76046354,-0.31287283,0.77679336,1.8095547,-0.2918512,-1.9703897,-0.37543643,1.3840114,-0.37188405,-0.29639846
IK_HOOOPXDSCKBLFG-MRVPVSSYSA-N,0.059875507,0.31933895,-2.118988,-2.3519497,2.9858341,-1.5685186,2.1372821,-2.4729545,2.7655616,-2.5501812,0.80310833,-0.9159917,-0.8066008,0.87114704,1.4748069,3.090168,1.447968,3.1444972,-1.2339511,0.43317184,2.8716075,-0.715417,2.2325544,-1.2347118
IK_HOSGXJWQVBHGLT-UHFFFAOYSA-N,2.1688955,-2.526032,-0.29112452,1.5315766,3.0022714,-0.036703013,0.7598118,0.01755765,2.8602474,0.8965336,2.8837132,1.3472025,2.4235957,-1.058824,-1.0741229,0.50832164,-0.412771,-1.386732,-0.06712834,2.0321636,0.10960354,-2.029187,2.0071285,0.87876165
IK_HOSWPDPVFBCLSY-VKHMYHEASA-N,1.689455,1.8461719,0.94510144,2.3046393,-0.61240834,2.9508529,-0.16031384,-0.2351268,-0.42697066,-1.24897,-1.9319108,0.92288715,0.08820014,1.6523798,2.2723935,0.42176256,-1.6514437,0.39958578,0.28865647,0.11833261,-0.23437873,1.5313917,-0.6793394,0.70746714
IK_HOUYEUYYRCGVGJ-WDTHWMLCSA-N,-1.9701117,-2.8254764,0.3238309,1.9834379,-0.11344908,-0.61155945,0.91268176,-1.5188386,-1.1121372,2.405399,-1.5920113,-0.92605555,1.272884,1.0603917,0.66850656,1.2761825,-2.735817,-1.3287594,1.0606016,0.36164483,-2.2198608,0.30282485,-1.1047877,-0.018083667
IK_HOVAGTYPODGVJG-VOQCIKJUSA-N,-1.2174642,1.471123,-0.68619543,-0.2977135,-0.15119141,-0.70594776,0.6382363,-1.3643243,-1.5992298,-2.60301,-0.8426792,-2.5131102,-1.9114918,0.79810256,0.10457436,1.2152191,-0.045486845,1.8375986,-0.19785617,-0.27728447,1.7733034,-0.09658283,-1.5966574,0.03678967
IK_HPEUJPJOZXNMSJ-UHFFFAOYSA-N,-1.3671652,0.90369,0.48242015,-0.9175533,-2.0681145,0.776176,-1.3234255,0.27847296,-1.2054838,-0.23906034,-1.8008995,0.40902522,-1.1357648,0.54065543,0.5276807,-0.2824997,0.13487993,1.1975173,-0.042525798,-1.9042608,-0.7047984,1.4767656,-1.1438828,-0.18726885
IK_HPFXACZRFJDURI-KTKRTIGZSA-N,1.0453411,0.9830907,0.85030305,1.5674579,-0.69242173,2.5814283,-0.4894372,-0.08988641,-0.36449668,-0.48532075,-1.7686586,0.5633491,-0.06436355,0.5861321,1.5520029,0.24557853,-1.1851023,0.10608575,0.43606055,-0.49729013,-0.7516167,1.3886409,-1.1178713,0.2870231
IK_HPHUVLMMVZITSG-LURJTMIESA-N,1.9344018,0.9584851,1.582101,3.0033512,-0.48492572,2.8156207,-0.17562686,-0.56424415,-0.42566335,-0.70189977,-1.6931555,-0.015417343,-0.60894084,0.5810515,0.93996483,0.7995498,-1.4831864,0.10566755,1.2467812,0.39752507,-0.1573759,1.1766056,-1.29223,1.3202636
IK_HPHUVLMMVZITSG-UHFFFAOYSA-N,1.8360041,0.9127803,1.5120394,2.867444,-0.5032511,2.742154,-0.21159445,-0.5097966,-0.4533772,-0.6582633,-1.6455245,-0.018346606,-0.5842074,0.5060399,0.8977968,0.7376772,-1.4351528,0.066681266,1.1941515,0.3227829,-0.19703762,1.1485918,-1.3069838,1.2394134
IK_HPHXOIULGYVAKW-IOSLPCCCSA-N,-3.6001801,-2.6068296,2.9746363,1.8069487,-1.3209381,-5.676537,-0.91515565,-0.6588429,1.9594129,4.5799623,0.40693504,0.7216333,1.4291,3.2959735,-4.1890078,-0.47678813,0.5061576,0.53251785,-0.047406025,1.8068568,0.3610202,-2.6171505,4.301447,4.0836296
IK_HPMRFMKYPGXPEP-UHFFFAOYSA-N,0.79455334,-0.37775892,2.3626647,1.7471398,-1.111647,-0.3527418,-1.5954694,2.560161,-0.07615739,1.0712724,2.563231,0.73393565,-0.7127124,-1.9565679,-4.2046285,-2.4863913,2.1093307,-1.6820399,-0.16256866,0.7767718,2.10411,-2.1032016,-0.8240187,2.9878736
IK_HPWLZTZUPVOGKR-VAWYXSNFSA-N,-1.6670454,1.0459174,0.11649592,-1.4487376,-2.1445596,1.1842252,-1.3047705,0.4057356,-1.4873531,-0.23147652,-2.2160165,0.454506,-1.3469551,0.42847523,0.8932569,-0.27471527,0.22776707,1.5509176,-0.15048847,-2.293029,-0.96086264,1.649601,-1.5395433,-0.5993557
IK_HPYDSVWYXXKHRD-VIFPVBQESA-N,2.220444,1.2763224,1.4443698,3.1464422,-0.38757515,4.1639953,-0.36222363,-0.72238463,-0.2004481,-0.72753656,-2.530755,0.08997485,-0.3495016,0.71317893,2.0705392,0.86059606,-1.8680449,0.23821734,1.1781262,-0.06695712,-0.6489396,1.854746,-1.6555818,0.9592427
IK_HQIDPEYTETUCNF-XVFCMESISA-N,-2.1380606,1.5995399,0.1507466,0.03392759,-0.45468572,-2.5824175,0.81452113,-1.7875707,-1.4548064,-2.483554,0.12295784,-3.4142826,-2.2781832,1.4593153,-1.4271632,1.1400471,0.21916004,1.758701,-1.0467074,0.3848465,2.9176135,-1.228949,-1.1309248,1.3462776
IK_HQRWPYNQQYEQRQ-ORWZVCRDSA-N,0.37293696,-1.0955958,-1.1696259,-0.74185824,1.197566,0.2483364,0.68661726,-0.37075675,-0.940509,-1.0321906,0.79504395,-2.0752501,-0.7211549,-3.4816709,-0.795228,0.068033375,-0.016879838,-0.8495463,1.0480314,-0.37131146,-0.0021073706,-0.59217453,-2.4190803,-1.3236854
IK_HQUQLFOMPYWACS-UHFFFAOYSA-N,-4.246065,-0.10449551,0.1781616,-0.5468914,-0.93316984,-4.665296,0.03307311,-1.351052,-0.35330597,1.0328021,0.065127954,-1.9134643,-0.25505096,2.271745,-2.1337564,-0.83977216,-0.3917209,0.7802324,-1.6260961,0.10683439,0.45266417,-1.4342958,0.7074044,1.4256634
IK_HQUSKUTUDDZKOD-UTOMUYHSSA-N,-2.789008,-1.2229732,-2.5967853,-2.7723126,0.83167124,-2.2899578,1.0680317,-2.4846728,0.44904757,-0.89362895,-0.7496304,-1.8117076,0.12011272,-0.17242742,0.5249741,1.6685011,-0.74013895,2.610936,0.014504731,-1.4262079,-1.2964234,-0.6672866,0.6706996,-2.2488754
IK_HQXMTDSLKXAPTA-NRFANRHFSA-N,1.8525262,1.238286,0.9912128,1.4257681,-0.74610686,2.9845777,-1.05904,1.1680009,-0.7949593,-0.633474,-0.8415115,1.0870645,-0.12065771,-0.34886444,0.9592702,-0.824947,-0.49443316,-0.81372947,-0.15427653,-0.49068904,-0.24263743,1.3657143,-1.5502738,0.43641198
IK_HRLQZTOIKWEZBN-UHFFFAOYSA-N,0.7408413,0.38397127,1.401174,2.34501,1.1158978,-2.2269032,1.9268016,-2.85484,0.67936903,-2.1224282,0.9205397,-2.79031,-2.303927,2.288929,-1.8142377,3.7600627,0.20934711,2.1879327,0.061742112,2.690134,4.813759,-1.9963801,1.0580865,3.0420847
IK_HRRYYCWYCMJNGA-ZETCQYMHSA-N,1.5649,1.7518111,1.6591123,2.7795222,-0.73219126,1.1858478,0.108123176,-0.44572094,-0.5180723,-1.2743489,-1.0185407,0.38419604,-0.8522769,1.9106855,0.7640186,0.5719381,-1.0748161,0.5172497,0.42075276,0.99289286,1.2318976,0.6463715,-0.24572347,1.8872136
IK_HRWWBCRSPUEXDM-XTMWUNHTSA-N,-2.7015717,-1.3234822,-2.519973,-2.8492532,0.47256926,-1.9877256,1.0025983,-2.5198164,0.72703785,-0.6158301,-1.1942233,-0.9895636,0.5166702,0.3996285,1.2260858,1.9428536,-0.77408034,2.9045765,-0.07002758,-1.5314118,-1.9420449,-0.5483207,1.3445524,-2.3581948
IK_HRXXSHLQHFOCLQ-BYTZVSHESA-N,-1.955032,1.1154746,1.3401475,1.344988,-1.3065343,-2.1123207,-0.40938076,0.43936127,-3.3726566,0.78968716,-0.14913344,-1.3574033,-0.5072402,1.6073831,-0.67171854,-2.0338447,-1.375146,-2.113265,-1.1283668,0.3577454,0.60694796,1.1696415,-3.0210695,1.0023881
IK_HRYLQFBHBWLLLL-AHNJNIBGSA-N,-2.316143,-0.447522,-2.5853724,-3.0824912,0.49433944,-1.4609834,0.92009854,-1.851131,0.6798066,-0.9040785,-0.9803168,-0.31692287,0.57457066,0.57715344,1.5773882,1.167548,-0.55142874,2.572028,-0.68564564,-1.4673307,-1.7194085,-0.03850465,1.346771,-2.4728374
IK_HSHNITRMYYLLCV-UHFFFAOYSA-N,0.31029528,-2.4585822,1.0206612,1.6421036,1.955455,-3.9049823,1.3589786,-1.4725235,3.3232565,1.0538118,3.0070965,-0.7747691,0.16110721,0.20391351,-4.25844,2.0724788,1.0910403,1.1393554,-0.24145254,3.0784328,3.3350863,-4.3197565,3.4309852,3.3730884
IK_HSHUXNYMVPABPS-FEMAWNSXSA-N,-2.2801352,-3.208268,0.22491898,1.4526939,-0.09160762,-0.82663625,1.0573523,-1.7117214,-1.6747576,2.2976353,-1.4853165,-1.6340513,0.78299344,-0.33211195,-0.38963506,0.6318763,-2.9113982,-1.6135441,1.5512742,-0.033163384,-2.5613532,0.06488735,-2.199363,-0.5208487
IK_HSMHKPFJPOTDCW-MFDWXRHISA-N,-0.3783347,-0.5765671,-2.50052,-1.1328737,1.7058434,1.5437143,0.858173,-1.1139289,-0.6573755,-0.38370773,-1.4253268,-1.6976898,0.4080067,-1.1498452,2.635114,0.52895737,-1.3255395,-0.5994227,-0.13272963,-1.2360148,-2.0862076,1.8202591,-2.232069,-2.8941565
IK_HSMNQINEKMPTIC-UHFFFAOYSA-N,1.6172057,-0.8844767,-1.1961815,2.5109415,3.6316922,0.76589054,2.5955276,-2.8498082,-0.20098317,-1.9288121,0.14080496,-2.021189,0.9598533,1.4462494,2.4523773,3.911734,-3.456552,-0.53744316,1.1465297,1.6908349,0.46560848,0.98566467,-0.5006939,-0.6736417
IK_HSQVHYANHDSFFI-UHFFFAOYSA-N,1.784134,-0.6153883,-1.4503703,1.8426433,3.6249373,0.81042296,2.2063153,-1.9997139,0.3208884,-1.972633,0.7847275,-1.0093411,1.4860269,1.6107578,2.533373,3.0213187,-3.0716872,-0.73326355,0.19238375,1.7976375,0.50032765,0.93869656,0.13391836,-0.76562536
IK_HSUNTEFOMSKZCT-UHFFFAOYSA-N,0.010607429,-0.2052423,-2.3819537,-1.0260555,1.8492599,2.483461,0.72982854,-0.8133737,-0.86927587,-0.18901592,-1.679706,-1.6487879,0.7040396,-1.0849104,3.2787433,0.11715368,-1.2192056,-1.0417696,-0.6705403,-1.2957625,-2.2992022,2.2851982,-2.6448267,-3.0326571
IK_HTRUBLMPPVBOHG-UHFFFAOYSA-N,1.1319919,-0.43403867,0.54978746,-1.0714978,-0.7030398,0.6623121,-1.4730163,2.907129,0.122272,0.8082876,1.9741565,2.0596244,0.015593722,-3.204199,-1.8859504,-3.1524134,2.6074183,-1.6187493,-0.8827633,-0.64597636,0.44735265,-1.0702751,-0.6823652,0.15660651
IK_HTZINLFNXLXRBC-CQLBIITFSA-N,-1.680104,-1.7833743,0.024561934,1.4785826,0.12290219,-1.083682,1.0698755,-1.0629965,-0.8731659,1.8980918,-0.7807249,-0.6650632,1.2597761,1.3027977,0.60230523,0.49974182,-2.0772963,-1.2291644,-0.11355076,0.5164844,-1.4473085,0.090242535,-0.83001184,-0.115035735
IK_HUGUGFBIYQBLCS-UHFFFAOYSA-N,1.0825678,-0.63375866,-0.7260468,-1.2384946,1.07164,-0.884805,0.37681887,0.74780804,1.6919825,-0.40678638,2.6168368,0.40298465,-0.41746265,-2.4721143,-1.9607763,-0.9328256,2.3991957,0.23330392,-1.1298991,0.58982825,2.1111827,-2.4138038,0.71123374,0.5043534
IK_HUGUUANDTOCOMR-VYAVKELMSA-N,-1.9939917,-1.1013037,0.9683569,-0.46500957,-2.3486452,0.94544166,-1.072165,-0.4798617,-2.497483,0.61939466,-2.785837,-1.6284344,-2.0851948,-1.9520496,-0.792594,0.517668,-0.4386536,0.34999016,2.5426235,-2.21196,-1.7865152,1.2252197,-3.7645984,-0.3504388
IK_HUMNYLRZRPPJDN-UHFFFAOYSA-N,1.0027373,0.48517543,-0.92317784,1.3958426,1.9152297,-0.061830558,1.5526212,-1.1327084,-0.6984094,-2.0017116,0.4875719,-0.95029885,0.65430725,1.8316528,1.7777916,1.8437868,-1.9507462,-0.3187448,-0.3610165,1.4761635,1.2855971,0.4078339,-0.18499918,-0.1369976
IK_HUQABGDIJUXLRG-QHCPKHFHSA-N,-0.8379877,0.37534913,0.41191393,-0.5703946,-1.2816893,0.2510577,-0.7308218,0.10866749,-1.2002972,-0.23027371,-1.1603304,-0.25934198,-1.2077796,-0.21207519,-0.14557981,-0.3025507,0.4612866,0.6069683,0.3000376,-1.1504941,-0.114298455,0.8906688,-1.1822927,-0.12297073
IK_HUTDUHSNJYTCAR-UHFFFAOYSA-N,-0.4128453,-1.6560161,-0.9574254,1.2474942,3.4046025,-3.9754262,2.7728987,-3.1663508,1.038915,-0.8007598,2.0492039,-2.35357,1.1087061,2.1621585,-0.49308872,4.186473,-2.1574762,0.60773784,-0.39995354,2.611456,2.0363529,-1.9844346,2.0601788,0.6172762
IK_HVDGDHBAMCBBLR-PBHICJAKSA-N,0.5104469,0.55348015,-0.290618,-0.2085717,0.7084534,-1.0751212,0.6057378,0.19052336,-0.36412853,-1.6977754,2.225675,-1.6548884,-1.4453983,-1.2818846,-1.9619933,-0.065765634,1.4210501,0.13957451,-1.0730605,0.8234997,3.1269808,-1.8164848,-1.0055131,0.9684345
IK_HVFNSJGQAVFVAX-LDOBPFQESA-N,-2.6602957,-3.8554997,0.3684253,1.6901692,-0.31095782,-0.6759355,1.1897986,-1.9392843,-2.0879295,2.8170536,-1.9793465,-1.7776706,0.87320757,-0.42292118,-0.13559261,0.96942204,-3.4049022,-1.9010639,1.9537728,-0.08828734,-3.0844247,0.33140427,-2.707309,-0.69016755
IK_HVGRZDASOHMCSK-AVQMFFATSA-N,-1.4979465,0.64059675,0.40361482,-1.1988595,-2.1425905,0.9032312,-1.3498232,0.27790627,-1.2275785,0.08973077,-2.0654173,0.5260379,-1.0533774,0.3813461,0.70124954,-0.20593089,0.038337745,1.1133989,0.011343858,-2.1530502,-1.1731113,1.6057024,-1.2945437,-0.45640436
IK_HVLXXQDJGPKVMK-NCVKUBNTSA-N,-1.0533473,-2.0096433,-4.3461485,-5.6849403,1.9722782,-0.36870596,0.5025235,0.44889098,1.4045087,0.080336586,1.4761025,-0.584673,1.1447877,-5.524405,-0.12558444,-2.5707836,1.2439948,-0.189874,-1.9315996,-2.8798769,-2.8497994,-1.4138893,-0.57506514,-4.285426
IK_HVPFXCBJHIIJGS-LURJTMIESA-N,1.8675271,1.1581228,1.0910201,2.6176353,-0.2954782,3.416745,-0.30098075,-0.495325,-0.28453994,-0.67848444,-2.112662,0.24870118,-0.025644049,0.7520422,1.9079685,0.6106367,-1.7755572,0.008913055,0.81055087,-0.0469815,-0.6550381,1.5848786,-1.3030969,0.6849805
IK_HVRNKDVLFAVCJF-VJANTYMQSA-N,1.3976213,-0.67284435,1.453177,3.1167476,0.27622813,1.6202213,0.63244903,-1.2748051,-1.0444579,-0.4633025,-1.1474664,-1.4559021,-0.76243246,-0.7300924,-0.1499731,1.6529348,-1.7532005,-0.6119322,2.4667916,0.7467877,-0.20383471,0.35823953,-2.0575795,0.9352208
IK_HVUMOYIDDBPOLL-XWVZOOPGSA-N,-1.7925862,0.3986082,0.60950893,-1.1022954,-2.4309804,0.8888678,-1.5585958,0.044590697,-1.551626,-0.029426351,-2.2058294,-0.20752382,-1.7553205,-0.34451357,0.113151886,-0.03537807,0.22526391,1.399548,0.68708724,-2.4031293,-1.0818851,1.5392567,-1.9589427,-0.3401196
IK_HVYWMOMLDIMFJA-DPAQBDIFSA-N,-0.033146575,0.5709421,-3.560378,-1.5813291,2.7596917,3.0744982,1.339871,-1.3310034,-0.33651114,-0.9769844,-1.5357232,-1.2181182,1.4428573,0.2652159,4.9941754,0.18049708,-1.7405425,-0.53347707,-1.6247485,-1.121771,-2.419457,3.0955596,-1.8802807,-3.869027
IK_HWDMHJDYMFRXOX-XVFCMESISA-N,-2.257073,-1.2197067,0.5931748,1.4971465,-0.04649091,-3.1750364,-0.789058,1.788023,-1.3161522,1.5013727,4.024195,-1.9051697,1.4248998,-0.68428063,-4.779131,-2.8466103,-0.6541813,-3.1255784,-1.9627078,1.6440948,0.8827851,-3.3120105,-1.5259935,2.1535425
IK_HWGBHCRJGXAGEU-UHFFFAOYSA-N,2.790868,-0.55268407,3.732557,5.1779103,0.13887134,1.836151,-0.3584148,0.034553558,1.1004622,-0.02222205,0.8636429,0.99302435,-0.1584075,0.6723602,-2.1912801,1.4734868,-0.88393974,-0.5010074,1.9987341,2.0927143,1.504132,-0.82594156,0.5688168,3.9099174
IK_HWWVPVUGOLNSEB-UHFFFAOYSA-N,4.102335,-1.100252,3.582138,3.0501852,-0.67836696,4.582214,-2.636935,3.382287,2.208286,1.7689538,1.5209216,3.1767244,-0.19832624,-3.7850096,-3.0595393,-2.276197,2.5398972,-1.9216694,1.6212939,-0.16275844,-0.30289045,-0.68864083,-0.7303511,2.8172562
